CD4_naive	CD8_naive	Tc	Tex	Tr1	nTreg	iTreg	Th1	Th2	Th17	Tfh	Tcm	Tem	NKT	MAIT	DC	B_cell	Monocyte	Macrophage	NK	Neutrophil	Tgd	CD4_T	CD8_T	InfiltrationScore
TCGA.86.A4JF.01A.11R.A24X.07	0	0.027	0.233	0.11	0.053	0.096	0.243	0.197	0.056	0.154	0.319	0.077	0.041	0.031	0.11	0.221	0.084	0.182	0.271	0.303	0.144	0.069	0.139	0.198	0.771
TCGA.86.A4P7.01A.11R.A24X.07	0	0.079	0.195	0.086	0.1	0.035	0.273	0.128	0.132	0.126	0.434	0.08	0.005	0.098	0.095	0.169	0.119	0.121	0.264	0.332	0.1	0.093	0.213	0.201	0.759
TCGA.86.A4P8.01A.11R.A24X.07	0	0.028	0.237	0.046	0.107	0.012	0.276	0.1	0.094	0.108	0.473	0.086	0	0.124	0.2	0.202	0.07	0.102	0.269	0.37	0.105	0.096	0.25	0.198	0.783
TCGA.91.6828.01A.11R.1858.07	0	0.054	0.174	0.103	0.094	0.127	0.324	0.174	0.083	0.139	0.355	0.114	0.021	0.045	0.073	0.206	0.088	0.147	0.286	0.266	0.13	0.059	0.188	0.174	0.742
TCGA.91.6828.11A.01R.1858.07	0	0.023	0.228	0.035	0	0.019	0.217	0.052	0.125	0.174	0.375	0.062	0.001	0.174	0.127	0.147	0.035	0.125	0.268	0.395	0.226	0.085	0.177	0.133	0.753
TCGA.91.6829.01A.21R.1858.07	0	0.063	0.212	0.078	0.105	0.119	0.253	0.043	0.19	0.148	0.112	0.062	0.026	0.041	0.043	0.212	0.106	0.208	0.313	0.3	0.142	0.077	0.131	0.132	0.773
TCGA.91.6829.11A.01R.1858.07	0	0.047	0.2	0.028	0.01	0	0.154	0.082	0.105	0.124	0.25	0.017	0.037	0.198	0.162	0.301	0.089	0.2	0.399	0.309	0.21	0.072	0.143	0.15	0.9
TCGA.91.6830.01A.11R.1949.07	0	0.052	0.242	0.064	0.058	0.049	0.242	0.156	0.158	0.117	0.373	0.109	0.038	0.149	0.096	0.151	0.128	0.114	0.225	0.37	0.146	0.059	0.176	0.173	0.741
TCGA.91.6831.01A.11R.1858.07	0	0.051	0.193	0.093	0.127	0.143	0.281	0.143	0	0.13	0.265	0.113	0.011	0.095	0.043	0.179	0.121	0.227	0.284	0.185	0.156	0.072	0.125	0.175	0.726
TCGA.91.6831.11A.02R.1858.07	0	0.041	0.198	0.076	0.063	0.04	0.211	0.104	0.14	0.158	0.421	0.07	0.011	0.138	0.133	0.159	0.068	0.116	0.285	0.404	0.187	0.072	0.166	0.14	0.763
TCGA.91.6835.01A.11R.1858.07	0	0.059	0.187	0.094	0.119	0.079	0.352	0.154	0.078	0.107	0.415	0.144	0	0.008	0.082	0.16	0.176	0.055	0.268	0.303	0.056	0.086	0.235	0.25	0.751
TCGA.91.6835.11A.01R.1858.07	0	0.08	0.14	0.087	0.022	0.038	0.221	0.106	0.102	0.166	0.339	0.063	0.033	0.111	0.119	0.162	0.072	0.12	0.24	0.306	0.139	0.111	0.236	0.186	0.73
TCGA.91.6836.01A.21R.1858.07	0	0.059	0.202	0.13	0.097	0.134	0.321	0.223	0.035	0.195	0.135	0.069	0.068	0	0.034	0.21	0.122	0.119	0.161	0.23	0.172	0.035	0.113	0.139	0.634
TCGA.91.6836.11A.01R.1858.07	0	0	0.209	0.075	0.034	0.025	0.246	0.099	0.107	0.155	0.421	0.047	0.036	0.153	0.165	0.235	0.067	0.128	0.345	0.374	0.166	0.059	0.196	0.167	0.839
TCGA.91.6840.01A.11R.1949.07	0	0.117	0.189	0.083	0.103	0.067	0.265	0.107	0.081	0.019	0.379	0.119	0.019	0.083	0.119	0.121	0.145	0.061	0.16	0.318	0.117	0.048	0.234	0.242	0.699
TCGA.91.6847.01A.11R.1949.07	0	0.098	0.071	0.053	0	0.152	0.225	0.107	0.05	0.124	0.092	0	0.055	0.061	0.139	0.063	0.091	0.166	0.068	0.29	0.203	0.072	0.073	0.141	0.548
TCGA.91.6847.11A.01R.1949.07	0	0.052	0.122	0	0	0	0.163	0.067	0.112	0.194	0.322	0.019	0.019	0.214	0.174	0.144	0.046	0.147	0.273	0.345	0.219	0.092	0.181	0.124	0.739
TCGA.91.6848.01A.11R.1949.07	0	0.036	0.249	0.103	0.111	0.151	0.371	0.17	0.074	0.014	0.331	0.143	0	0.073	0.053	0.23	0.09	0.158	0.298	0.366	0.151	0.051	0.165	0.175	0.817
TCGA.91.6849.01A.11R.1949.07	0	0.02	0.238	0.067	0.121	0.082	0.307	0.068	0.095	0.173	0.422	0.089	0	0.054	0.096	0.198	0.111	0.107	0.266	0.4	0.107	0.103	0.159	0.2	0.774
TCGA.91.6849.11A.01R.1949.07	0	0.031	0.221	0.033	0.018	0.013	0.195	0.045	0.112	0.165	0.382	0.034	0.013	0.2	0.164	0.101	0.056	0.129	0.215	0.45	0.197	0.102	0.2	0.138	0.744
TCGA.91.7771.01A.11R.2170.07	0	0.076	0.165	0.096	0.104	0.105	0.289	0.155	0.118	0.159	0.409	0.126	0	0.079	0.1	0.189	0.105	0.124	0.248	0.316	0.04	0.056	0.198	0.221	0.72
TCGA.91.8496.01A.11R.2403.07	0	0.092	0.174	0.033	0.102	0.035	0.268	0.052	0.127	0.121	0.358	0.041	0.017	0.149	0.195	0.231	0.08	0.13	0.304	0.315	0.179	0.061	0.148	0.182	0.785
TCGA.91.8497.01A.11R.2403.07	0	0.061	0.15	0.037	0.13	0.059	0.316	0.058	0.087	0.151	0.411	0.101	0	0.107	0.147	0.212	0.2	0.1	0.181	0.293	0.095	0.07	0.246	0.221	0.774
TCGA.91.8499.01A.11R.2403.07	0	0.082	0.172	0.136	0.077	0.067	0.273	0.162	0.047	0	0.328	0.117	0.105	0.021	0.066	0.2	0.076	0.117	0.229	0.191	0.186	0.089	0.148	0.176	0.662
TCGA.91.A4BC.01A.11R.A24H.07	0	0.029	0.251	0.164	0.107	0.086	0.267	0.225	0.085	0.081	0.411	0.098	0.063	0	0.071	0.116	0.103	0.187	0.211	0.331	0.065	0.12	0.191	0.28	0.742
TCGA.91.A4BD.01A.11R.A24H.07	0	0.027	0.207	0.095	0.052	0.041	0.202	0.161	0.085	0.143	0.371	0	0.067	0.03	0.174	0.248	0.077	0.185	0.314	0.316	0.17	0.054	0.225	0.202	0.869
TCGA.93.7347.01A.11R.2187.07	0	0.063	0.199	0.093	0.126	0.082	0.331	0.138	0.105	0.102	0.411	0.126	0	0.064	0.106	0.215	0.103	0.106	0.225	0.329	0.092	0.069	0.238	0.248	0.778
TCGA.93.7348.01A.21R.2039.07	0	0.091	0.156	0.077	0.13	0.089	0.274	0.042	0.13	0.176	0.399	0.148	0	0.03	0.08	0.146	0.126	0.117	0.113	0.346	0.107	0.041	0.243	0.179	0.689
TCGA.93.8067.01A.11R.2287.07	0	0.07	0.206	0.064	0.067	0.135	0.305	0.164	0.058	0.183	0.237	0.048	0.042	0.045	0.097	0.221	0.074	0.153	0.188	0.323	0.15	0.047	0.127	0.175	0.705
TCGA.93.A4JN.01A.11R.A24X.07	0	0.108	0.11	0.067	0.149	0.102	0.313	0.043	0.111	0.14	0.361	0.098	0.008	0.07	0.07	0.105	0.203	0.133	0.118	0.243	0.116	0.038	0.225	0.197	0.67
TCGA.93.A4JO.01A.21R.A24X.07	0	0.057	0.204	0.116	0.085	0.062	0.261	0.152	0.11	0.144	0.408	0.115	0	0.086	0.068	0.17	0.114	0.14	0.233	0.337	0.105	0.047	0.246	0.241	0.793
TCGA.93.A4JP.01A.11R.A24X.07	0	0.077	0.11	0.085	0.043	0.049	0.268	0.077	0.127	0.134	0.268	0.034	0.036	0.176	0.097	0.196	0.094	0.155	0.292	0.309	0.176	0.044	0.157	0.112	0.746
TCGA.93.A4JQ.01A.11R.A24X.07	0	0.071	0.197	0.116	0.093	0.097	0.303	0.189	0.112	0.082	0.406	0.125	0.019	0.043	0.11	0.109	0.176	0.085	0.131	0.333	0.053	0.044	0.279	0.229	0.698
TCGA.95.7039.01A.11R.1949.07	0	0.102	0.186	0.023	0.08	0.092	0.278	0.088	0.132	0.13	0.353	0.129	0.004	0.041	0.099	0.175	0.087	0.144	0.135	0.319	0.131	0.073	0.165	0.197	0.676
TCGA.95.7043.01A.11R.1949.07	0	0.078	0.082	0.045	0.026	0.064	0.184	0.105	0.219	0.179	0.184	0.075	0.013	0.078	0.111	0.068	0.123	0.117	0.085	0.317	0.22	0.08	0.146	0.161	0.619
TCGA.95.7562.01A.11R.2241.07	0	0.056	0.155	0.117	0.082	0.126	0.263	0.176	0.083	0.104	0.272	0.141	0.023	0.102	0.106	0.198	0.111	0.185	0.268	0.212	0.142	0.016	0.105	0.168	0.695
TCGA.95.7567.01A.11R.2066.07	0	0.058	0.204	0.142	0.109	0.158	0.284	0.209	0.08	0.14	0.324	0.078	0.013	0	0.018	0.218	0.125	0.118	0.253	0.275	0.122	0.062	0.12	0.236	0.733
TCGA.95.7944.01A.11R.2187.07	0	0	0.278	0.172	0.046	0.115	0.379	0.217	0.098	0.055	0.384	0.121	0.025	0.011	0.025	0.182	0.043	0.149	0.215	0.369	0.1	0.107	0.171	0.274	0.752
TCGA.95.7947.01A.11R.2187.07	0	0.027	0.158	0.061	0.098	0.079	0.288	0.168	0.059	0.122	0.342	0.141	0.041	0.066	0.133	0.153	0.14	0.119	0.203	0.266	0.13	0.105	0.162	0.2	0.687
TCGA.95.7948.01A.11R.2187.07	0.001	0.054	0.105	0.084	0.114	0.032	0.171	0.016	0.165	0.179	0.221	0.07	0.02	0.036	0.135	0.151	0.076	0.117	0.217	0.144	0.178	0.087	0.105	0.233	0.61
TCGA.95.8039.01A.11R.2241.07	0	0.085	0.183	0.073	0.12	0.084	0.319	0.15	0.091	0.146	0.347	0.113	0.023	0.036	0.097	0.241	0.096	0.099	0.232	0.316	0.107	0.024	0.25	0.217	0.778
TCGA.95.8494.01A.11R.2326.07	0	0.019	0.14	0.092	0.051	0.188	0.319	0.075	0	0.116	0.187	0.015	0.009	0.059	0.081	0.263	0.088	0.24	0.317	0.243	0.196	0.033	0.154	0.11	0.805
TCGA.95.A4VK.01A.11R.A262.07	0	0.088	0.174	0.069	0.091	0.101	0.289	0.136	0.09	0.168	0.424	0.111	0.034	0.051	0.059	0.07	0.157	0.126	0.057	0.305	0.078	0.096	0.234	0.209	0.618
TCGA.95.A4VN.01A.11R.A262.07	0	0.045	0.252	0.131	0.079	0.105	0.317	0.2	0.053	0.114	0.381	0.097	0.024	0.024	0.05	0.182	0.103	0.127	0.267	0.34	0.109	0.078	0.208	0.206	0.771
TCGA.95.A4VP.01A.21R.A262.07	0	0.084	0.217	0.098	0.063	0.099	0.221	0.15	0.089	0.143	0.396	0.079	0.003	0.072	0.103	0.133	0.156	0.118	0.166	0.399	0.109	0.106	0.21	0.232	0.762
TCGA.97.7546.01A.11R.2039.07	0	0.092	0.185	0.05	0.114	0.092	0.309	0.076	0.149	0.15	0.428	0.103	0	0.058	0.105	0.16	0.114	0.08	0.199	0.337	0.13	0.033	0.222	0.187	0.715
TCGA.97.7547.01A.11R.2039.07	0.008	0.112	0.088	0.077	0.113	0.125	0.32	0.015	0.062	0.167	0.347	0.131	0	0.013	0.048	0.161	0.135	0.134	0.198	0.239	0.129	0.045	0.197	0.203	0.697
TCGA.97.7552.01A.11R.2039.07	0	0.046	0.252	0.121	0.12	0.078	0.342	0.176	0.088	0.154	0.367	0.133	0	0.032	0.111	0.115	0.17	0.019	0.171	0.367	0.051	0.09	0.215	0.252	0.68
TCGA.97.7553.01A.21R.2039.07	0	0.027	0.226	0.089	0.093	0.069	0.283	0.122	0.077	0.116	0.401	0.081	0.012	0.176	0.107	0.217	0.106	0.13	0.338	0.36	0.127	0.074	0.162	0.2	0.82
TCGA.97.7554.01A.11R.2039.07	0	0.057	0.171	0.079	0.137	0.116	0.308	0.068	0.075	0.1	0.313	0.162	0.008	0.068	0.034	0.223	0.111	0.124	0.258	0.274	0.121	0.063	0.162	0.183	0.728
TCGA.97.7937.01A.11R.2170.07	0	0.067	0.105	0.101	0.089	0.088	0.227	0.045	0.081	0.227	0.148	0.014	0.072	0.027	0	0.191	0.134	0.191	0.257	0.191	0.182	0.044	0.094	0.173	0.708
TCGA.97.7938.01A.11R.2170.07	0.001	0.083	0.133	0.05	0.095	0.081	0.268	0.093	0.12	0.209	0.38	0.095	0.028	0.032	0.095	0.182	0.106	0.066	0.176	0.323	0.115	0.081	0.184	0.158	0.656
TCGA.97.7941.01A.11R.2187.07	0	0.074	0.161	0.045	0.076	0.062	0.3	0.089	0.124	0.174	0.33	0.105	0.029	0.116	0.127	0.167	0.073	0.109	0.187	0.331	0.123	0.052	0.236	0.177	0.702
TCGA.97.8171.01A.11R.2287.07	0	0.115	0.044	0.045	0.163	0.028	0.127	0.079	0	0.232	0.135	0	0.028	0.001	0.123	0.19	0.145	0.162	0.194	0	0.184	0.051	0.155	0.142	0.586
TCGA.97.8172.01A.11R.2287.07	0	0.063	0.15	0.062	0.149	0.077	0.282	0.088	0.123	0.158	0.382	0.139	0	0.093	0.091	0.143	0.175	0.128	0.2	0.307	0.085	0.075	0.227	0.222	0.744
TCGA.97.8174.01A.11R.2287.07	0	0.048	0.164	0.043	0.076	0.077	0.322	0.09	0.091	0.203	0.369	0.102	0	0.155	0.126	0.155	0.052	0.148	0.174	0.317	0.101	0.083	0.27	0.184	0.7
TCGA.97.8175.01A.11R.2287.07	0	0.046	0.104	0.042	0.08	0.154	0.314	0.066	0.049	0.17	0.273	0.068	0.054	0.093	0.158	0.248	0.119	0.193	0.301	0.246	0.147	0.03	0.173	0.135	0.781
TCGA.97.8176.01A.11R.2403.07	0	0.047	0.172	0.053	0.086	0.125	0.287	0.052	0.004	0.152	0.274	0.097	0.04	0.113	0.073	0.187	0.127	0.213	0.312	0.231	0.176	0.016	0.189	0.131	0.783
TCGA.97.8177.01A.11R.2287.07	0	0.059	0.164	0.085	0.101	0.088	0.295	0.039	0.149	0.101	0.403	0.062	0	0.059	0.147	0.252	0.087	0.185	0.343	0.309	0.089	0.062	0.184	0.191	0.82
TCGA.97.8179.01A.11R.2287.07	0	0.103	0.064	0.069	0.048	0.083	0.238	0.102	0.088	0.138	0.175	0.021	0.059	0.162	0.104	0.174	0.099	0.181	0.207	0.296	0.214	0.052	0.131	0.142	0.722
TCGA.97.8547.01A.11R.2403.07	0	0.1	0.085	0.092	0.115	0.099	0.314	0.027	0.026	0.171	0.134	0.091	0.021	0.059	0.031	0.287	0.08	0.224	0.303	0.146	0.156	0	0.224	0.091	0.755
TCGA.97.8552.01A.11R.2403.07	0	0.078	0.136	0.05	0.079	0.046	0.261	0.028	0.117	0.147	0.376	0.088	0	0.148	0.124	0.223	0.103	0.13	0.257	0.317	0.143	0.054	0.282	0.162	0.809
TCGA.97.A4LX.01A.11R.A24X.07	0	0.055	0.223	0.138	0.131	0.105	0.316	0.184	0.045	0.067	0.368	0.107	0.003	0.086	0.086	0.219	0.14	0.144	0.25	0.317	0.074	0.07	0.216	0.254	0.807
TCGA.97.A4M0.01A.11R.A24X.07	0	0.058	0.203	0.071	0.096	0.115	0.307	0.144	0.056	0.145	0.411	0.094	0.028	0.022	0.089	0.211	0.08	0.101	0.241	0.303	0.111	0.05	0.238	0.261	0.774
TCGA.97.A4M1.01A.11R.A24X.07	0	0.078	0.15	0.041	0.034	0.031	0.199	0.108	0.101	0.169	0.332	0	0.027	0.198	0.175	0.166	0.07	0.149	0.218	0.321	0.201	0.063	0.214	0.222	0.781
TCGA.97.A4M2.01A.12R.A24X.07	0	0.048	0.218	0.098	0.082	0.011	0.257	0.168	0.09	0.098	0.406	0.057	0.018	0.116	0.134	0.212	0.09	0.151	0.272	0.364	0.109	0.097	0.232	0.215	0.823
TCGA.97.A4M3.01A.11R.A24X.07	0	0.098	0.076	0.071	0.074	0.108	0.231	0.015	0.085	0.219	0.383	0.088	0.003	0.074	0.124	0.13	0.104	0.14	0.132	0.341	0.155	0.004	0.215	0.116	0.666
TCGA.97.A4M5.01A.11R.A24X.07	0	0.084	0.198	0.057	0.068	0.117	0.274	0.105	0.134	0.157	0.371	0.054	0.005	0.102	0.103	0.18	0.101	0.166	0.283	0.36	0.123	0.03	0.21	0.196	0.81
TCGA.97.A4M6.01A.11R.A24X.07	0	0.082	0.175	0.075	0.088	0.082	0.276	0.171	0.135	0.138	0.382	0.13	0	0.037	0.097	0.178	0.124	0.144	0.218	0.333	0.098	0.027	0.25	0.231	0.788
TCGA.97.A4M7.01A.11R.A24X.07	0	0.097	0.133	0.071	0.132	0.079	0.327	0.114	0.099	0.105	0.396	0.1	0	0.05	0.139	0.187	0.145	0.143	0.202	0.314	0.099	0.034	0.271	0.219	0.79
TCGA.99.7458.01A.11R.2039.07	0	0.058	0.193	0.081	0.129	0.12	0.337	0.169	0.075	0.112	0.359	0.127	0.042	0.068	0.084	0.212	0.1	0.065	0.186	0.319	0.086	0.05	0.249	0.227	0.722
TCGA.99.8025.01A.11R.2241.07	0	0.104	0.096	0.058	0.073	0.1	0.244	0.055	0.081	0.194	0.267	0.107	0.027	0.074	0.046	0.158	0.107	0.147	0.179	0.214	0.162	0.02	0.245	0.156	0.684
TCGA.99.8028.01A.11R.2241.07	0	0.039	0.265	0.124	0.09	0.142	0.315	0.159	0.071	0.076	0.414	0.079	0	0.12	0.105	0.209	0.083	0.093	0.246	0.387	0.043	0.085	0.217	0.299	0.788
TCGA.99.8032.01A.11R.2241.07	0	0.091	0.153	0.048	0.119	0.181	0.316	0.064	0.075	0.119	0.346	0.107	0.017	0.037	0.084	0.142	0.131	0.125	0.181	0.252	0.117	0.05	0.216	0.239	0.701
TCGA.99.8033.01A.11R.2241.07	0	0	0.238	0.163	0.016	0.137	0.325	0.225	0.121	0.136	0.355	0.082	0.029	0.016	0.122	0.166	0.059	0.178	0.184	0.403	0.16	0.008	0.144	0.173	0.733
TCGA.99.AA5R.01A.11R.A39D.07	0	0.043	0.253	0.099	0.076	0.04	0.249	0.142	0.103	0.077	0.458	0.081	0	0.148	0.131	0.152	0.142	0.067	0.177	0.407	0.078	0.13	0.222	0.262	0.754
TCGA.J2.8192.01A.11R.2241.07	0	0.082	0.135	0.031	0.094	0.13	0.329	0.082	0.146	0.14	0.355	0.138	0.017	0.079	0.083	0.244	0.098	0.19	0.297	0.259	0.117	0.024	0.216	0.16	0.791
TCGA.J2.8194.01A.11R.2241.07	0	0.034	0.091	0.057	0.09	0.094	0.288	0.02	0.076	0.212	0.321	0.086	0	0.098	0.126	0.169	0.066	0.159	0.242	0.28	0.194	0.068	0.194	0.153	0.729
TCGA.J2.A4AD.01A.11R.A24H.07	0.023	0.099	0.051	0.036	0.071	0.082	0.155	0.04	0.128	0.147	0.23	0.059	0.076	0.128	0.056	0.113	0.095	0.142	0.14	0.201	0.163	0.09	0.168	0.209	0.615
TCGA.J2.A4AE.01A.21R.A24H.07	0.003	0.086	0.147	0.072	0.115	0.053	0.26	0.135	0.014	0.15	0.469	0.096	0.015	0.092	0.113	0.173	0.081	0.111	0.187	0.262	0.087	0.085	0.271	0.2	0.686
TCGA.J2.A4AG.01A.11R.A24H.07	0	0.044	0.178	0.085	0.096	0.084	0.307	0.096	0.127	0.163	0.47	0.132	0	0.049	0.08	0.19	0.113	0.124	0.208	0.352	0.09	0.036	0.258	0.184	0.759
TCGA.L4.A4E5.01A.11R.A24X.07	0	0.071	0.143	0.115	0.082	0.138	0.28	0.203	0.056	0.167	0.316	0.071	0.085	0.057	0.009	0.166	0.114	0.125	0.113	0.246	0.143	0.028	0.196	0.204	0.654
TCGA.L4.A4E6.01A.11R.A24H.07	0	0.033	0.217	0.086	0.074	0.028	0.277	0.129	0.102	0.135	0.389	0.025	0.025	0.113	0.137	0.311	0.078	0.148	0.425	0.332	0.12	0.039	0.215	0.14	0.885
TCGA.L9.A443.01A.12R.A24H.07	0	0.056	0.21	0.096	0.046	0.056	0.184	0.17	0.087	0.197	0.362	0.093	0.047	0.033	0.095	0.154	0.097	0.09	0.134	0.341	0.142	0.07	0.255	0.179	0.696
TCGA.L9.A444.01A.21R.A24H.07	0	0.048	0.264	0.164	0.121	0.086	0.321	0.219	0.087	0.066	0.393	0.099	0.005	0.031	0.061	0.134	0.132	0.1	0.184	0.375	0.08	0.071	0.211	0.298	0.757
TCGA.L9.A50W.01A.12R.A39D.07	0	0.043	0.12	0.066	0.108	0.092	0.306	0.092	0.089	0.197	0.24	0.069	0.017	0.053	0.093	0.187	0.082	0.107	0.133	0.217	0.164	0.051	0.284	0.168	0.671
TCGA.L9.A5IP.01A.21R.A39D.07	0	0.038	0.177	0.093	0.044	0.162	0.254	0.136	0.02	0.199	0.278	0.05	0.043	0.059	0.124	0.104	0.079	0.155	0.18	0.31	0.19	0.022	0.11	0.185	0.657
TCGA.L9.A743.01A.43R.A39D.07	0	0.061	0.211	0.124	0.156	0.11	0.346	0.162	0.058	0.12	0.413	0.111	0	0.045	0.046	0.219	0.097	0.098	0.221	0.319	0.074	0.058	0.251	0.216	0.748
TCGA.L9.A7SV.01A.11R.A39D.07	0	0	0.13	0.094	0.067	0.119	0.262	0.127	0.128	0.162	0.241	0	0.078	0.059	0.005	0.109	0.151	0.115	0.151	0.278	0.16	0.065	0.209	0.203	0.688
TCGA.L9.A8F4.01A.11R.A39D.07	0	0.084	0.203	0.123	0.136	0.105	0.345	0.18	0.067	0.04	0.418	0.089	0	0.057	0.049	0.13	0.122	0.086	0.184	0.333	0.08	0.105	0.194	0.254	0.692
TCGA.MN.A4N1.01A.11R.A24X.07	0	0.086	0.035	0.087	0.095	0.118	0.193	0.054	0	0.156	0.145	0.019	0.03	0.168	0.057	0.187	0.064	0.233	0.173	0.2	0.148	0	0.196	0.156	0.679
TCGA.MN.A4N4.01A.12R.A24X.07	0	0.073	0.182	0.089	0.088	0.059	0.222	0.099	0.146	0.133	0.256	0.041	0.04	0.074	0.063	0.119	0.11	0.189	0.237	0.414	0.167	0.047	0.147	0.187	0.785
TCGA.MN.A4N5.01A.11R.A24X.07	0	0.039	0.257	0.161	0.055	0.087	0.254	0.214	0.099	0.17	0.341	0.051	0.067	0.006	0.066	0.115	0.125	0.091	0.177	0.338	0.118	0.025	0.229	0.228	0.71
TCGA.MP.A4SV.01A.11R.A24X.07	0	0.08	0.224	0.138	0.105	0.092	0.335	0.203	0.071	0.111	0.379	0.12	0.03	0	0.022	0.159	0.118	0.118	0.193	0.311	0.097	0.038	0.245	0.226	0.734
TCGA.MP.A4SW.01A.21R.A24X.07	0	0.073	0.166	0.074	0.118	0.073	0.267	0.096	0.049	0.147	0.389	0.11	0.007	0.087	0.126	0.192	0.13	0.191	0.259	0.232	0.131	0.022	0.237	0.194	0.783
TCGA.MP.A4SY.01A.21R.A24X.07	0	0.075	0.12	0.01	0.091	0.118	0.287	0.073	0.104	0.193	0.163	0.083	0.042	0.113	0.097	0.247	0.083	0.222	0.285	0.174	0.156	0	0.203	0.101	0.736
TCGA.MP.A4T4.01A.11R.A262.07	0	0.076	0.256	0.144	0.116	0.084	0.328	0.205	0.052	0.094	0.366	0.108	0.012	0.027	0.046	0.176	0.117	0.118	0.242	0.365	0.077	0.077	0.214	0.238	0.774
TCGA.MP.A4T6.01A.32R.A262.07	0	0.073	0.167	0.079	0.102	0.091	0.248	0.153	0.055	0.155	0.392	0.116	0.034	0.024	0.065	0.126	0.097	0.101	0.131	0.303	0.133	0.055	0.28	0.235	0.703
TCGA.MP.A4T7.01A.11R.A24X.07	0	0.072	0.174	0.073	0.079	0.087	0.273	0.135	0.043	0.166	0.413	0.062	0.037	0.057	0.1	0.209	0.076	0.168	0.235	0.307	0.138	0.031	0.206	0.175	0.758
TCGA.MP.A4T8.01A.11R.A24X.07	0.005	0.074	0.133	0.044	0.073	0.155	0.29	0.037	0.058	0.234	0.227	0.079	0.04	0.057	0.053	0.169	0.052	0.157	0.142	0.218	0.165	0.027	0.18	0.166	0.625
TCGA.MP.A4T9.01A.11R.A24X.07	0	0.044	0.179	0.068	0.068	0.064	0.223	0.097	0.113	0.156	0.389	0.088	0.022	0.135	0.099	0.181	0.087	0.151	0.262	0.347	0.144	0.046	0.211	0.173	0.778
TCGA.MP.A4TA.01A.21R.A24X.07	0	0.036	0.214	0.108	0.096	0.113	0.279	0.198	0.065	0.142	0.299	0.095	0.09	0	0.05	0.163	0.129	0.164	0.222	0.311	0.107	0.061	0.145	0.232	0.737
TCGA.MP.A4TC.01A.11R.A24X.07	0	0.029	0.229	0.157	0.068	0.109	0.274	0.193	0.108	0.152	0.257	0.061	0.038	0.08	0.01	0.214	0.049	0.213	0.269	0.359	0.127	0.077	0.143	0.197	0.785
TCGA.MP.A4TD.01A.32R.A262.07	0	0.099	0.135	0.039	0.112	0.079	0.293	0.061	0.09	0.153	0.458	0.101	0	0.075	0.131	0.124	0.157	0.125	0.144	0.334	0.078	0.045	0.248	0.211	0.71
TCGA.MP.A4TE.01A.22R.A466.07	0	0.016	0.107	0.066	0.108	0.234	0.221	0.097	0.005	0.219	0.138	0.056	0.036	0.029	0.155	0.036	0.147	0.115	0.087	0.262	0.244	0.018	0.136	0.217	0.623
TCGA.MP.A4TF.01A.11R.A262.07	0	0	0.181	0.11	0.041	0.161	0.297	0.224	0.094	0.17	0.166	0.052	0.117	0.027	0.027	0.166	0.109	0.16	0.14	0.324	0.171	0.04	0.09	0.203	0.682
TCGA.MP.A4TH.01A.31R.A262.07	0	0.053	0.179	0.099	0.136	0.094	0.325	0.17	0.092	0.14	0.417	0.131	0	0.009	0.107	0.183	0.188	0.061	0.131	0.309	0.042	0.061	0.245	0.252	0.706
TCGA.MP.A4TI.01A.21R.A24X.07	0	0.054	0.255	0.129	0.095	0.1	0.36	0.195	0.073	0.049	0.373	0.109	0	0.067	0.083	0.219	0.098	0.13	0.299	0.353	0.094	0.055	0.193	0.244	0.815
TCGA.MP.A4TJ.01A.51R.A262.07	0	0.077	0.253	0.127	0.148	0.088	0.326	0.192	0.034	0.092	0.442	0.129	0	0.015	0.054	0.186	0.118	0.076	0.193	0.386	0.071	0.092	0.241	0.227	0.749
TCGA.MP.A4TK.01A.11R.A24X.07	0	0.075	0.195	0.064	0.105	0.057	0.311	0.098	0.126	0.128	0.377	0.108	0.012	0.062	0.111	0.205	0.111	0.175	0.241	0.337	0.075	0.046	0.229	0.191	0.783
TCGA.MP.A5C7.01A.11R.A262.07	0	0.086	0.133	0.064	0.049	0.131	0.258	0.12	0.037	0.224	0.267	0.085	0.033	0.056	0.064	0.126	0.078	0.091	0.045	0.317	0.17	0.061	0.185	0.144	0.578
TCGA.NJ.A4YF.01A.12R.A262.07	0	0.039	0.187	0.058	0.078	0.177	0.215	0.061	0.037	0.252	0.318	0.064	0.026	0.003	0.124	0.155	0.103	0.17	0.174	0.118	0.19	0.02	0.138	0.211	0.63
TCGA.NJ.A4YG.01A.22R.A262.07	0	0.092	0.153	0.068	0.072	0.07	0.282	0.151	0.131	0.142	0.308	0.072	0.021	0.085	0.097	0.269	0.069	0.16	0.263	0.276	0.119	0.061	0.212	0.163	0.766
TCGA.NJ.A4YI.01A.11R.A262.07	0	0.113	0.079	0.05	0.084	0.05	0.289	0	0.034	0.148	0.199	0	0.027	0.207	0.056	0.232	0.075	0.231	0.297	0.213	0.211	0.067	0.21	0.109	0.789
TCGA.NJ.A4YP.01A.11R.A262.07	0	0.059	0.209	0.134	0.065	0.122	0.293	0.2	0.094	0.174	0.321	0.076	0.055	0	0.053	0.174	0.063	0.159	0.2	0.314	0.124	0.052	0.17	0.225	0.715
