CD4_naive	CD8_naive	Tc	Tex	Tr1	nTreg	iTreg	Th1	Th2	Th17	Tfh	Tcm	Tem	NKT	MAIT	DC	B_cell	Monocyte	Macrophage	NK	Neutrophil	Tgd	CD4_T	CD8_T	InfiltrationScore
TCGA.BP.4972.01A.01R.1334.07	0	0	0.231	0.077	0.161	0.184	0.195	0.147	0.321	0.146	0.263	0.162	0	0.176	0.157	0.27	0.071	0.121	0.352	0.286	0.095	0.045	0.18	0.099	0.786
TCGA.BP.4973.01A.01R.1334.07	0	0	0.226	0.057	0.176	0.2	0.249	0.162	0.37	0.119	0.305	0.176	0	0.131	0.136	0.164	0.061	0.093	0.226	0.287	0.093	0.1	0.207	0.158	0.688
TCGA.BP.4974.01A.01R.1334.07	0	0.022	0.227	0.036	0.156	0.184	0.209	0.098	0.38	0.166	0.312	0.163	0	0.197	0.119	0.145	0.063	0.07	0.163	0.289	0.078	0.074	0.276	0.115	0.639
TCGA.BP.4975.01A.01R.1334.07	0	0.016	0.269	0.038	0.128	0.149	0.161	0.123	0.403	0.157	0.248	0.158	0	0.121	0.15	0.238	0.077	0.092	0.284	0.328	0.125	0.038	0.164	0.113	0.758
TCGA.BP.4976.01A.01R.1334.07	0	0.007	0.211	0.056	0.12	0.175	0.117	0.113	0.426	0.149	0.187	0.148	0	0.138	0.15	0.202	0.087	0.15	0.247	0.293	0.123	0.044	0.162	0.127	0.742
TCGA.BP.4977.01A.01R.1334.07	0	0.034	0.235	0.053	0.163	0.204	0.245	0.148	0.277	0.149	0.276	0.175	0	0.101	0.143	0.192	0.082	0.124	0.263	0.255	0.076	0.059	0.228	0.16	0.735
TCGA.BP.4981.01A.01R.1334.07	0	0.004	0.262	0.082	0.142	0.174	0.197	0.13	0.426	0.117	0.345	0.118	0	0.087	0.142	0.177	0.056	0.123	0.239	0.375	0.071	0.126	0.192	0.193	0.76
TCGA.BP.4982.01A.01R.1334.07	0	0.008	0.241	0.053	0.161	0.197	0.234	0.138	0.404	0.141	0.285	0.148	0	0.122	0.141	0.176	0.095	0.136	0.268	0.319	0.082	0.062	0.203	0.123	0.747
TCGA.BP.4983.01A.01R.1334.07	0	0.025	0.224	0.145	0.219	0.304	0.369	0.225	0.373	0.016	0.267	0.16	0	0.053	0.04	0.216	0.064	0.107	0.336	0.26	0.059	0.025	0.178	0.238	0.778
TCGA.BP.4985.01A.01R.1334.07	0	0.018	0.209	0.083	0.186	0.25	0.23	0.123	0.316	0.173	0.245	0.145	0.001	0.136	0.144	0.204	0.051	0.096	0.246	0.25	0.094	0	0.228	0.158	0.708
TCGA.BP.4986.01A.01R.1334.07	0	0	0.211	0.041	0.18	0.271	0.259	0.099	0.274	0.203	0.28	0.149	0	0.119	0.169	0.171	0.08	0.119	0.272	0.25	0.075	0.028	0.235	0.148	0.719
TCGA.BP.4987.01A.01R.1334.07	0	0	0.248	0.088	0.143	0.187	0.191	0.203	0.367	0.117	0.243	0.159	0	0.14	0.108	0.171	0.072	0.114	0.224	0.319	0.089	0.116	0.178	0.16	0.708
TCGA.BP.4988.01A.01R.1334.07	0	0.021	0.325	0.089	0.187	0.173	0.269	0.185	0.329	0.057	0.308	0.127	0	0.186	0.124	0.111	0.252	0.102	0.133	0.32	0.014	0.078	0.269	0.162	0.726
TCGA.BP.4989.01A.01R.1334.07	0	0.027	0.247	0.139	0.162	0.213	0.264	0.201	0.324	0.02	0.331	0.177	0	0.123	0.129	0.177	0.092	0.079	0.272	0.293	0.016	0.112	0.21	0.221	0.725
TCGA.BP.4991.01A.01R.1334.07	0	0.04	0.248	0.048	0.156	0.201	0.242	0.127	0.392	0.137	0.276	0.137	0	0.098	0.12	0.19	0.069	0.113	0.228	0.331	0.093	0.071	0.222	0.111	0.723
TCGA.BP.4992.01A.01R.1334.07	0	0.022	0.23	0.128	0.153	0.209	0.277	0.2	0.323	0.111	0.383	0.149	0	0.069	0.136	0.11	0.047	0.097	0.18	0.308	0.037	0.093	0.284	0.247	0.699
TCGA.BP.4993.01A.02R.1420.07	0	0.021	0.274	0.092	0.101	0.158	0.155	0.166	0.389	0.136	0.304	0.126	0	0.164	0.11	0.186	0.042	0.065	0.193	0.345	0.085	0.12	0.141	0.18	0.659
TCGA.BP.4994.01A.01R.1334.07	0	0.033	0.21	0.083	0.13	0.185	0.164	0.153	0.364	0.155	0.234	0.132	0	0.082	0.14	0.16	0.061	0.026	0.219	0.265	0.128	0.078	0.185	0.122	0.622
TCGA.BP.4995.01A.01R.1334.07	0	0.028	0.229	0.086	0.141	0.177	0.162	0.151	0.37	0.141	0.26	0.148	0	0.099	0.132	0.168	0.063	0.046	0.233	0.287	0.117	0.084	0.186	0.138	0.661
TCGA.BP.4998.01A.01R.1334.07	0	0	0.225	0.074	0.166	0.144	0.211	0.197	0.353	0.156	0.286	0.152	0	0.149	0.19	0.211	0.078	0.092	0.269	0.272	0.066	0.085	0.23	0.133	0.721
TCGA.BP.4999.01A.01R.1334.07	0	0.028	0.213	0.041	0.143	0.206	0.224	0.112	0.401	0.139	0.281	0.134	0	0.103	0.123	0.153	0.068	0.142	0.189	0.306	0.131	0.083	0.205	0.099	0.69
TCGA.BP.5000.01A.01R.1334.07	0	0.034	0.264	0.09	0.144	0.161	0.198	0.174	0.386	0.129	0.365	0.137	0	0.149	0.132	0.166	0.04	0.054	0.2	0.362	0.065	0.098	0.227	0.197	0.699
TCGA.BP.5001.01A.01R.1334.07	0	0.033	0.259	0.105	0.141	0.154	0.171	0.198	0.377	0.127	0.396	0.14	0.004	0.074	0.119	0.1	0.067	0.07	0.128	0.356	0.072	0.109	0.246	0.218	0.671
TCGA.BP.5004.01A.01R.1334.07	0	0.049	0.177	0.02	0.171	0.224	0.265	0.097	0.38	0.164	0.262	0.134	0	0.127	0.124	0.217	0.04	0.133	0.245	0.243	0.094	0.066	0.204	0.124	0.692
TCGA.BP.5006.01A.01R.1334.07	0	0	0.243	0.072	0.13	0.158	0.162	0.155	0.387	0.138	0.31	0.14	0	0.104	0.124	0.209	0.103	0.078	0.284	0.35	0.116	0.076	0.19	0.114	0.77
TCGA.BP.5007.01A.01R.1334.07	0	0	0.227	0.087	0.157	0.178	0.205	0.193	0.378	0.131	0.279	0.145	0.022	0.093	0.139	0.148	0.073	0.099	0.171	0.312	0.084	0.112	0.226	0.156	0.677
TCGA.BP.5008.01A.01R.1334.07	0	0.023	0.202	0.057	0.169	0.208	0.246	0.151	0.352	0.119	0.388	0.173	0	0.155	0.151	0.183	0.048	0.073	0.224	0.302	0.088	0.049	0.244	0.15	0.699
TCGA.BP.5009.01A.01R.1334.07	0	0	0.217	0.08	0.152	0.219	0.203	0.178	0.388	0.091	0.324	0.152	0	0.143	0.171	0.181	0.069	0.136	0.298	0.307	0.077	0.057	0.19	0.196	0.775
TCGA.BP.5010.01A.02R.1420.07	0	0.064	0.21	0.079	0.141	0.154	0.194	0.16	0.365	0.129	0.336	0.108	0	0.196	0.161	0.134	0.041	0.099	0.184	0.352	0.047	0.081	0.241	0.153	0.667
TCGA.BP.5168.01A.01R.1420.07	0	0.019	0.217	0.073	0.152	0.167	0.177	0.114	0.417	0.142	0.326	0.164	0	0.056	0.11	0.21	0.108	0.071	0.225	0.349	0.096	0.088	0.139	0.143	0.715
TCGA.BP.5169.01A.01R.1426.07	0	0.013	0.247	0.118	0.193	0.144	0.173	0.188	0.325	0.186	0.341	0.128	0	0.151	0.15	0.178	0.136	0.076	0.239	0.353	0.035	0.076	0.205	0.211	0.764
TCGA.BP.5170.01A.01R.1426.07	0	0	0.23	0.044	0.176	0.136	0.118	0.082	0.396	0.168	0.306	0.136	0	0.142	0.206	0.243	0.078	0.111	0.304	0.349	0.077	0.059	0.172	0.13	0.781
TCGA.BP.5173.01A.01R.1426.07	0	0.035	0.202	0.12	0.154	0.24	0.209	0.215	0.338	0.126	0.286	0.148	0	0.149	0.088	0.2	0.07	0.089	0.224	0.279	0.049	0.098	0.162	0.202	0.68
TCGA.BP.5174.01A.01R.1426.07	0	0.048	0.186	0.083	0.166	0.149	0.141	0.118	0.437	0.133	0.192	0.102	0	0.06	0.137	0.217	0.065	0.145	0.3	0.288	0.123	0.079	0.152	0.159	0.772
TCGA.BP.5175.01A.01R.1426.07	0	0.054	0.25	0.071	0.149	0.163	0.202	0.156	0.365	0.189	0.316	0.077	0	0.111	0.167	0.139	0.072	0.139	0.23	0.35	0.058	0.107	0.208	0.179	0.734
TCGA.BP.5176.01A.01R.1426.07	0	0	0.283	0.057	0.144	0.125	0.116	0.147	0.418	0.14	0.327	0.148	0	0.142	0.124	0.189	0.09	0.104	0.199	0.367	0.09	0.134	0.152	0.162	0.722
TCGA.BP.5177.01A.01R.1426.07	0	0.068	0.253	0.053	0.122	0.164	0.167	0.166	0.376	0.143	0.292	0.156	0	0.131	0.121	0.118	0.085	0.077	0.098	0.35	0.065	0.097	0.213	0.173	0.629
TCGA.BP.5178.01A.01R.1426.07	0	0.009	0.24	0.033	0.153	0.205	0.281	0.126	0.363	0.222	0.295	0.168	0	0.114	0.14	0.226	0.117	0.09	0.305	0.327	0.027	0.061	0.176	0.165	0.764
TCGA.BP.5180.01A.01R.1426.07	0	0.02	0.236	0.071	0.156	0.194	0.238	0.144	0.393	0.201	0.328	0.133	0	0.051	0.121	0.242	0.051	0.133	0.28	0.362	0.076	0.08	0.177	0.177	0.799
TCGA.BP.5181.01A.01R.1426.07	0	0	0.25	0.05	0.146	0.18	0.146	0.133	0.418	0.139	0.293	0.162	0	0.123	0.123	0.196	0.089	0.113	0.226	0.331	0.097	0.11	0.173	0.158	0.737
TCGA.BP.5182.01A.01R.1426.07	0	0.009	0.238	0.064	0.166	0.184	0.217	0.145	0.34	0.135	0.332	0.161	0	0.154	0.134	0.294	0.065	0.124	0.363	0.298	0.054	0.054	0.185	0.163	0.824
TCGA.BP.5183.01A.01R.1426.07	0	0	0.246	0.116	0.167	0.212	0.256	0.226	0.37	0.122	0.293	0.139	0	0.076	0.104	0.199	0.074	0.112	0.264	0.337	0.071	0.08	0.18	0.208	0.77
TCGA.BP.5184.01A.01R.1426.07	0	0	0.257	0.059	0.147	0.151	0.205	0.121	0.412	0.134	0.339	0.173	0	0.097	0.136	0.213	0.101	0.101	0.265	0.337	0.097	0.102	0.159	0.144	0.755
TCGA.BP.5185.01A.01R.1426.07	0	0.046	0.25	0.094	0.127	0.151	0.15	0.13	0.427	0.095	0.352	0.053	0	0.108	0.145	0.171	0.064	0.079	0.209	0.379	0.079	0.127	0.149	0.208	0.713
TCGA.BP.5186.01A.01R.1426.07	0	0.02	0.237	0.068	0.156	0.154	0.151	0.156	0.412	0.15	0.312	0.124	0	0.097	0.11	0.184	0.091	0.098	0.204	0.309	0.097	0.096	0.178	0.158	0.704
TCGA.BP.5187.01A.01R.1426.07	0	0.034	0.192	0.03	0.15	0.191	0.255	0.184	0.395	0.177	0.336	0.181	0.014	0.09	0.155	0.141	0.072	0.084	0.121	0.255	0.068	0.06	0.218	0.155	0.594
TCGA.BP.5189.01A.02R.1426.07	0	0.038	0.177	0.037	0.179	0.225	0.289	0.097	0.393	0.155	0.295	0.134	0	0.131	0.128	0.202	0.079	0.138	0.315	0.279	0.108	0.038	0.192	0.104	0.756
TCGA.BP.5190.01A.01R.1426.07	0	0	0.222	0.078	0.131	0.173	0.175	0.155	0.437	0.142	0.277	0.131	0.007	0.119	0.17	0.202	0.067	0.102	0.222	0.345	0.1	0.061	0.161	0.154	0.722
TCGA.BP.5191.01A.01R.1426.07	0	0	0.303	0.116	0.156	0.136	0.214	0.204	0.34	0.121	0.359	0.134	0	0.117	0.117	0.241	0.098	0.117	0.271	0.39	0.013	0.097	0.229	0.23	0.847
TCGA.BP.5192.01A.01R.1426.07	0	0.044	0.225	0.063	0.149	0.171	0.116	0.137	0.391	0.18	0.229	0.129	0	0.12	0.082	0.169	0.083	0.072	0.141	0.27	0.151	0.06	0.171	0.123	0.629
TCGA.BP.5194.01A.02R.1426.07	0	0.01	0.235	0.058	0.156	0.213	0.193	0.124	0.395	0.134	0.307	0.166	0	0.126	0.118	0.222	0.114	0.07	0.241	0.317	0.078	0.08	0.168	0.151	0.726
TCGA.BP.5195.01A.02R.1426.07	0	0.02	0.25	0.059	0.168	0.164	0.196	0.11	0.409	0.131	0.283	0.132	0	0.165	0.118	0.209	0.066	0.131	0.272	0.341	0.095	0.063	0.187	0.131	0.763
TCGA.BP.5196.01A.01R.1426.07	0	0.037	0.213	0.126	0.163	0.213	0.229	0.204	0.336	0.095	0.346	0.147	0	0.049	0.11	0.141	0.059	0.093	0.226	0.264	0.066	0.068	0.216	0.196	0.672
TCGA.BP.5198.01A.01R.1426.07	0	0.033	0.213	0.047	0.193	0.206	0.267	0.118	0.391	0.145	0.31	0.172	0	0.084	0.153	0.204	0.075	0.128	0.323	0.275	0.07	0.029	0.202	0.142	0.757
TCGA.BP.5199.01A.01R.1426.07	0	0.037	0.257	0.113	0.15	0.219	0.27	0.223	0.333	0.058	0.351	0.153	0	0.181	0.115	0.176	0.053	0.058	0.214	0.314	0.02	0.087	0.222	0.219	0.68
TCGA.BP.5200.01A.01R.1426.07	0	0.005	0.205	0.09	0.178	0.238	0.245	0.155	0.388	0.119	0.325	0.156	0	0.124	0.11	0.208	0.045	0.081	0.28	0.279	0.112	0.071	0.181	0.144	0.709
TCGA.BP.5201.01A.01R.1426.07	0	0.007	0.237	0.126	0.167	0.197	0.247	0.218	0.348	0.115	0.357	0.159	0	0.078	0.099	0.171	0.085	0.029	0.227	0.311	0.045	0.112	0.173	0.22	0.672
TCGA.BP.5202.01A.02R.1426.07	0	0.007	0.26	0.073	0.131	0.141	0.181	0.141	0.397	0.14	0.281	0.133	0	0.098	0.112	0.222	0.098	0.137	0.283	0.337	0.133	0.065	0.133	0.119	0.779
TCGA.CJ.4634.01A.02R.1325.07	0	0.038	0.243	0.046	0.144	0.156	0.159	0.112	0.414	0.13	0.224	0.116	0	0.121	0.124	0.21	0.08	0.152	0.284	0.303	0.122	0.078	0.169	0.112	0.763
TCGA.CJ.4635.01A.02R.1305.07	0	0.051	0.232	0.118	0.173	0.249	0.295	0.221	0.342	0.129	0.257	0.161	0.003	0.023	0.101	0.202	0.052	0.102	0.268	0.271	0.042	0.051	0.197	0.206	0.715
TCGA.CJ.4636.01A.02R.1325.07	0	0	0.213	0.126	0.169	0.208	0.222	0.195	0.327	0.079	0.256	0.167	0	0.172	0.135	0.24	0.055	0.118	0.337	0.253	0.09	0.049	0.192	0.164	0.771
TCGA.CJ.4637.01A.02R.1325.07	0	0.016	0.227	0.148	0.204	0.227	0.294	0.211	0.345	0.04	0.307	0.172	0	0.121	0.081	0.188	0.1	0.074	0.304	0.303	0.026	0.079	0.207	0.223	0.759
TCGA.CJ.4638.01A.02R.1325.07	0	0.056	0.201	0.108	0.118	0.183	0.189	0.169	0.382	0.156	0.246	0.06	0.04	0.096	0.137	0.138	0.079	0.125	0.161	0.33	0.104	0.071	0.178	0.185	0.693
TCGA.CJ.4639.01A.02R.1325.07	0	0	0.287	0.117	0.09	0.147	0.142	0.222	0.358	0.119	0.341	0.199	0.022	0.108	0.101	0.144	0.092	0.031	0.165	0.346	0.053	0.12	0.195	0.194	0.651
TCGA.CJ.4640.01A.02R.1325.07	0	0	0.256	0.102	0.138	0.193	0.218	0.251	0.368	0.114	0.305	0.182	0	0.091	0.147	0.221	0.082	0.061	0.284	0.312	0.046	0.075	0.193	0.205	0.748
TCGA.CJ.4641.01A.02R.1325.07	0	0.034	0.228	0.105	0.163	0.237	0.282	0.202	0.293	0.096	0.333	0.186	0	0.129	0.159	0.214	0.067	0.062	0.249	0.297	0.039	0.039	0.221	0.241	0.741
TCGA.CJ.4642.01B.01R.1305.07	0	0.094	0.163	0.05	0.063	0.032	0.103	0.039	0.31	0.086	0.166	0.045	0	0.162	0.144	0.231	0.204	0.113	0.263	0.263	0.168	0.041	0.133	0.1	0.787
TCGA.CJ.4643.01A.02R.1325.07	0	0	0.237	0.043	0.173	0.169	0.244	0.14	0.376	0.131	0.32	0.162	0	0.193	0.13	0.17	0.073	0.111	0.241	0.302	0.101	0.078	0.212	0.13	0.713
TCGA.CJ.4644.01A.02R.1325.07	0	0	0.239	0.107	0.139	0.197	0.163	0.232	0.392	0.135	0.278	0.169	0	0.11	0.123	0.196	0.078	0.122	0.303	0.311	0.091	0.108	0.107	0.178	0.738
TCGA.CJ.4868.01A.01R.1305.07	0	0.015	0.254	0.097	0.152	0.207	0.276	0.206	0.334	0.103	0.302	0.146	0	0.151	0.147	0.226	0.051	0.105	0.304	0.305	0.054	0.092	0.199	0.144	0.74
TCGA.CJ.4869.01A.02R.1426.07	0	0	0.272	0.112	0.144	0.198	0.265	0.19	0.334	0.059	0.355	0.17	0	0.157	0.186	0.199	0.068	0	0.229	0.325	0.022	0.092	0.204	0.256	0.695
TCGA.CJ.4870.01A.01R.1305.07	0	0	0.247	0.055	0.139	0.138	0.138	0.114	0.407	0.153	0.307	0.154	0	0.107	0.134	0.239	0.079	0.096	0.231	0.345	0.141	0.075	0.133	0.124	0.741
TCGA.CJ.4871.01A.01R.1305.07	0	0.011	0.218	0.054	0.148	0.164	0.174	0.119	0.411	0.176	0.296	0.154	0	0.121	0.153	0.178	0.085	0.094	0.247	0.336	0.094	0.083	0.186	0.14	0.726
TCGA.CJ.4872.01A.01R.1305.07	0	0.018	0.26	0.071	0.148	0.183	0.225	0.194	0.371	0.129	0.29	0.168	0	0.176	0.17	0.172	0.067	0.063	0.211	0.342	0.064	0.097	0.217	0.162	0.692
TCGA.CJ.4873.01A.01R.1305.07	0	0.017	0.262	0.1	0.152	0.158	0.196	0.167	0.337	0.089	0.321	0.134	0	0.152	0.186	0.246	0.06	0.124	0.321	0.339	0.036	0.097	0.213	0.212	0.826
TCGA.CJ.4874.01A.01R.1305.07	0	0	0.261	0.126	0.146	0.178	0.115	0.233	0.385	0.113	0.318	0.177	0	0.09	0.127	0.192	0.09	0.039	0.245	0.33	0.074	0.127	0.153	0.195	0.703
TCGA.CJ.4875.01A.01R.1305.07	0	0.003	0.292	0.137	0.15	0.162	0.152	0.202	0.394	0.083	0.31	0.115	0	0.133	0.127	0.161	0.075	0.107	0.221	0.387	0.053	0.127	0.146	0.229	0.736
TCGA.CJ.4876.01A.01R.1305.07	0	0	0.208	0.139	0.136	0.19	0.18	0.214	0.381	0.126	0.362	0.145	0.01	0.045	0.142	0.093	0.05	0.012	0.072	0.337	0.082	0.107	0.232	0.237	0.594
TCGA.CJ.4878.01A.01R.1305.07	0	0.031	0.176	0.022	0.049	0.175	0.169	0.125	0.419	0.178	0.245	0.102	0	0.14	0.109	0.17	0.074	0.137	0.239	0.258	0.179	0.077	0.17	0.084	0.699
TCGA.CJ.4881.01A.01R.1305.07	0	0.053	0.238	0.054	0.153	0.176	0.218	0.157	0.35	0.134	0.329	0.14	0	0.129	0.211	0.174	0.084	0.131	0.305	0.295	0.072	0.041	0.234	0.171	0.782
TCGA.CJ.4882.01A.02R.1426.07	0	0.01	0.237	0.07	0.161	0.255	0.289	0.172	0.326	0.116	0.366	0.155	0	0.168	0.154	0.146	0.099	0.042	0.167	0.322	0.033	0.085	0.259	0.237	0.696
TCGA.CJ.4884.01A.01R.1305.07	0	0.023	0.244	0.081	0.175	0.204	0.269	0.192	0.363	0.077	0.301	0.182	0	0.123	0.141	0.239	0.064	0.093	0.306	0.302	0.054	0.049	0.206	0.176	0.768
TCGA.CJ.4885.01A.01R.1305.07	0	0.007	0.219	0.059	0.083	0.165	0.092	0.097	0.463	0.164	0.237	0.088	0.017	0.103	0.136	0.19	0.071	0.122	0.247	0.341	0.13	0.105	0.145	0.172	0.756
TCGA.CJ.4886.01A.01R.1305.07	0	0	0.229	0.098	0.162	0.196	0.225	0.219	0.37	0.113	0.324	0.188	0	0.111	0.15	0.168	0.09	0.058	0.233	0.311	0.047	0.091	0.193	0.166	0.676
TCGA.CJ.4887.01A.01R.1305.07	0	0	0.228	0.14	0.146	0.17	0.19	0.23	0.385	0.086	0.306	0.149	0	0.112	0.173	0.198	0.071	0.119	0.301	0.297	0.051	0.101	0.182	0.21	0.762
TCGA.CJ.4888.01A.01R.1305.07	0	0	0.246	0.153	0.181	0.214	0.296	0.227	0.369	0.039	0.323	0.175	0	0.106	0.118	0.182	0.08	0.084	0.286	0.283	0.069	0.059	0.201	0.21	0.744
TCGA.CJ.4889.01A.01R.1305.07	0	0	0.228	0.069	0.22	0.171	0.198	0.15	0.338	0.107	0.36	0.206	0	0.147	0.138	0.197	0.179	0.065	0.238	0.319	0.015	0.054	0.242	0.153	0.751
TCGA.CJ.4890.01A.01R.1305.07	0	0.015	0.257	0.121	0.171	0.204	0.286	0.217	0.309	0.091	0.306	0.168	0	0.134	0.129	0.236	0.074	0.076	0.342	0.311	0.054	0.054	0.221	0.172	0.792
TCGA.CJ.4891.01A.01R.1305.07	0	0	0.198	0.091	0.145	0.21	0.204	0.137	0.383	0.156	0.295	0.095	0	0.131	0.194	0.226	0.051	0.181	0.343	0.279	0.118	0.012	0.186	0.137	0.811
TCGA.CJ.4892.01A.01R.1305.07	0	0.009	0.272	0.127	0.144	0.17	0.155	0.232	0.395	0.114	0.334	0.126	0	0.099	0.109	0.124	0.065	0.053	0.186	0.345	0.084	0.128	0.185	0.235	0.681
TCGA.CJ.4893.01A.01R.1305.07	0	0	0.286	0.093	0.125	0.165	0.138	0.2	0.375	0.128	0.339	0.201	0	0.128	0.131	0.192	0.077	0.099	0.279	0.326	0.08	0.103	0.173	0.18	0.749
TCGA.CJ.4894.01A.01R.1305.07	0	0	0.242	0.14	0.172	0.209	0.222	0.239	0.383	0.106	0.239	0.17	0	0.087	0.065	0.168	0.103	0.06	0.225	0.322	0.066	0.072	0.21	0.209	0.727
TCGA.CJ.4895.01A.01R.1305.07	0	0.007	0.235	0.097	0.147	0.217	0.219	0.184	0.335	0.132	0.301	0.147	0	0.123	0.137	0.189	0.064	0.134	0.316	0.264	0.09	0.067	0.19	0.141	0.74
TCGA.CJ.4897.01A.03R.1426.07	0	0	0.226	0.068	0.149	0.182	0.176	0.124	0.432	0.13	0.259	0.167	0.002	0.129	0.104	0.196	0.091	0.113	0.222	0.331	0.088	0.078	0.19	0.152	0.737
TCGA.CJ.4899.01A.01R.1334.07	0	0	0.208	0.039	0.182	0.188	0.235	0.102	0.371	0.136	0.266	0.156	0	0.183	0.132	0.234	0.09	0.12	0.268	0.274	0.111	0.047	0.223	0.1	0.758
TCGA.CJ.4900.01A.01R.1334.07	0	0	0.261	0.136	0.176	0.201	0.265	0.202	0.362	0.121	0.306	0.14	0	0.119	0.137	0.188	0.092	0.091	0.314	0.322	0.04	0.065	0.184	0.191	0.758
TCGA.CJ.4901.01A.01R.1426.07	0	0.018	0.293	0.132	0.17	0.205	0.336	0.24	0.364	0.056	0.351	0.168	0	0.044	0.143	0.178	0.076	0.056	0.257	0.358	0.006	0.036	0.218	0.217	0.729
TCGA.CJ.4902.01A.01R.1426.07	0	0.038	0.251	0.08	0.17	0.183	0.254	0.171	0.335	0.109	0.285	0.152	0	0.178	0.142	0.197	0.08	0.088	0.242	0.322	0.034	0.079	0.246	0.153	0.726
TCGA.CJ.4903.01A.01R.1426.07	0	0	0.226	0.099	0.153	0.199	0.227	0.174	0.388	0.133	0.322	0.165	0.001	0.095	0.107	0.18	0.053	0.118	0.281	0.312	0.075	0.099	0.175	0.168	0.727
TCGA.CJ.4904.01A.02R.1426.07	0	0	0.255	0.084	0.14	0.192	0.176	0.189	0.403	0.148	0.274	0.16	0	0.104	0.098	0.236	0.083	0.113	0.239	0.324	0.124	0.101	0.159	0.141	0.757
TCGA.CJ.4905.01A.02R.1426.07	0	0.029	0.298	0.02	0.114	0.113	0.139	0.145	0.4	0.136	0.247	0.162	0	0.154	0.132	0.179	0.084	0.105	0.204	0.369	0.118	0.118	0.147	0.122	0.707
TCGA.CJ.4907.01A.01R.1426.07	0	0.029	0.23	0.076	0.15	0.185	0.178	0.136	0.397	0.149	0.189	0.106	0	0.146	0.145	0.182	0.07	0.086	0.235	0.338	0.112	0.069	0.217	0.102	0.715
TCGA.CJ.4908.01A.01R.1426.07	0	0.02	0.225	0.06	0.155	0.194	0.211	0.122	0.372	0.153	0.256	0.133	0	0.138	0.13	0.177	0.073	0.122	0.227	0.292	0.087	0.096	0.198	0.13	0.697
TCGA.CJ.4912.01A.01R.1426.07	0	0.005	0.222	0.069	0.101	0.171	0.214	0.076	0.342	0.215	0.33	0.094	0.006	0.074	0.165	0.2	0.089	0.12	0.21	0.342	0.099	0.069	0.2	0.163	0.758
TCGA.CJ.4916.01A.01R.1426.07	0	0	0.251	0.111	0.179	0.206	0.204	0.228	0.343	0.091	0.342	0.163	0	0.11	0.132	0.191	0.073	0.077	0.283	0.301	0.037	0.106	0.193	0.248	0.748
TCGA.CJ.4918.01A.01R.1426.07	0	0.009	0.26	0.085	0.187	0.193	0.239	0.192	0.349	0.073	0.288	0.161	0	0.133	0.127	0.2	0.081	0.107	0.283	0.333	0.061	0.083	0.221	0.124	0.751
TCGA.CJ.4920.01A.01R.1426.07	0	0.004	0.228	0.045	0.171	0.193	0.216	0.096	0.386	0.145	0.321	0.118	0	0.147	0.15	0.163	0.093	0.134	0.28	0.312	0.112	0.056	0.21	0.091	0.744
TCGA.CJ.4923.01A.01R.1426.07	0	0.054	0.221	0.096	0.159	0.184	0.268	0.197	0.338	0.05	0.336	0.149	0	0.166	0.203	0.149	0.106	0.073	0.224	0.315	0.057	0.058	0.223	0.197	0.717
TCGA.CJ.5671.01A.11R.1541.07	0	0	0.259	0.075	0.171	0.19	0.263	0.171	0.328	0.118	0.321	0.178	0	0.124	0.194	0.257	0.075	0.103	0.316	0.346	0.044	0.049	0.211	0.164	0.809
TCGA.CJ.5672.01A.11R.1541.07	0	0	0.234	0.134	0.158	0.178	0.212	0.233	0.364	0.089	0.288	0.174	0	0.13	0.141	0.228	0.083	0.055	0.282	0.329	0.038	0.074	0.187	0.204	0.749
TCGA.CJ.5672.11A.01R.1541.07	0.003	0.06	0.047	0.06	0.084	0.164	0.147	0.054	0.405	0.266	0.055	0.036	0	0.114	0.105	0.048	0.061	0.011	0.052	0.197	0.194	0.04	0.149	0.084	0.424
TCGA.CJ.5675.01A.11R.1541.07	0	0	0.252	0.154	0.198	0.214	0.157	0.242	0.395	0.093	0.286	0.182	0	0.034	0.092	0.198	0.064	0.087	0.317	0.317	0.086	0.09	0.115	0.268	0.774
TCGA.CJ.5676.01A.11R.1541.07	0	0.007	0.222	0.063	0.143	0.198	0.187	0.111	0.348	0.148	0.352	0.167	0	0.148	0.178	0.211	0.06	0.074	0.284	0.289	0.048	0.098	0.179	0.201	0.718
TCGA.CJ.5676.11A.01R.1541.07	0.016	0.033	0.135	0.037	0.152	0.181	0.198	0.087	0.422	0.204	0.255	0.166	0	0.103	0.155	0.16	0.096	0.061	0.158	0.269	0.133	0.034	0.213	0.121	0.646
TCGA.CJ.5677.01A.11R.1541.07	0	0	0.239	0.088	0.163	0.159	0.172	0.141	0.338	0.154	0.204	0.114	0.013	0.107	0.168	0.245	0.083	0.175	0.38	0.305	0.087	0.035	0.17	0.102	0.825
TCGA.CJ.5677.11A.01R.1541.07	0.022	0.059	0.141	0.001	0.062	0.147	0.16	0.115	0.429	0.24	0.134	0.09	0	0.113	0.108	0.088	0.054	0.067	0.101	0.27	0.178	0.037	0.185	0.092	0.552
TCGA.CJ.5678.01A.11R.1541.07	0	0	0.281	0.143	0.141	0.152	0.126	0.233	0.385	0.109	0.346	0.133	0	0.106	0.159	0.256	0.073	0.042	0.3	0.352	0.042	0.123	0.142	0.263	0.784
