sig,ensembl_id,gene_name,gene_id,rho,pval
down,ENSG00000153956,CACNA2D1,781,0.3952310219638386,1.3584215614899714e-16
down,ENSG00000154175,ABI3BP,25890,0.38077823477165856,2.014749000409585e-15
down,ENSG00000154553,PDLIM3,27295,0.5273071131582802,2.307064469343866e-30
down,ENSG00000154654,NCAM2,4685,0.40052368990016657,4.892582746246873e-17
down,ENSG00000154721,JAM2,58494,0.3208426085695599,3.778921797593612e-11
down,ENSG00000155849,ELMO1,9844,0.4368802093355475,2.6334508900767e-20
down,ENSG00000155962,CLIC2,1193,0.4983225968379153,8.285876267919255e-27
down,ENSG00000156113,KCNMA1,3778,0.5460454358626208,7.508974968226159e-33
down,ENSG00000157613,CREB3L1,90993,0.38780894449548914,5.516923385608694e-16
down,ENSG00000158270,COLEC12,81035,0.6100538878980567,1.1957161953780003e-42
down,ENSG00000158481,CD1C,911,0.3062013517334489,3.0745418476291105e-10
down,ENSG00000159251,ACTC1,70,0.43123837259686915,8.997917705046468e-20
down,ENSG00000159403,C1R,715,0.7219918370240785,1.8939423248346234e-66
down,ENSG00000160307,S100B,6285,0.563768894044133,2.367657586272041e-35
down,ENSG00000161281,COX7A1,1346,0.4280392544384769,1.7877703404166907e-19
down,ENSG00000161638,ITGA5,3678,0.5016209968596888,3.3939333047514344e-27
down,ENSG00000162520,SYNC,81493,0.48187674829268706,6.158949771797022e-25
down,ENSG00000162692,VCAM1,7412,0.573706274754893,8.02863668348631e-37
down,ENSG00000162706,CADM3,57863,0.49780614668165324,9.52033575166207e-27
down,ENSG00000162711,NLRP3,114548,0.7102280433980362,2.0479246538753116e-63
down,ENSG00000162733,DDR2,4921,0.4906990096908162,6.285333235508625e-26
down,ENSG00000163017,ACTG2,72,0.3865604154549892,6.959556253740104e-16
down,ENSG00000163106,HPGDS,27306,0.45657586107846565,3.0035798624249587e-22
down,ENSG00000163431,LMOD1,25802,0.359149499145012,8.945556457523929e-14
down,ENSG00000163519,TRAT1,50852,0.5697700314345395,3.109990162124213e-36
down,ENSG00000163520,FBLN2,2199,0.4655786740411209,3.520915058246468e-23
down,ENSG00000163618,CADPS,8618,0.30912778823793396,2.0407283639038836e-10
down,ENSG00000163661,PTX3,5806,0.34949713087983736,4.4417047767152664e-13
down,ENSG00000163687,DNASE1L3,1776,0.3922604003027024,2.390517997582102e-16
down,ENSG00000163710,PCOLCE2,26577,0.3493642216610625,4.5390781628379416e-13
down,ENSG00000163751,CPA3,1359,0.4679015209935774,2.0041921062545372e-23
down,ENSG00000163827,LRRC2,79442,0.44126304460393806,9.978115896777102e-21
down,ENSG00000164106,SCRG1,11341,0.3611847934489416,6.336036289113337e-14
down,ENSG00000164107,HAND2,9464,0.36278266300353007,4.824697807094818e-14
down,ENSG00000164512,ANKRD55,79722,0.45640950699450034,3.123083259434008e-22
down,ENSG00000164949,GEM,2669,0.3896430348301769,3.914857110822821e-16
down,ENSG00000165030,NFIL3,4783,0.3312930215417709,7.882610761127422e-12
down,ENSG00000165092,ALDH1A1,216,0.34954026037190206,4.4105481743789766e-13
down,ENSG00000165124,SVEP1,79987,0.36748076371613736,2.1461075232097788e-14
down,ENSG00000165424,ZCCHC24,219654,0.4167248156541105,1.9131363849973995e-18
down,ENSG00000165617,DACT1,51339,0.41133571884434245,5.735308801244773e-18
down,ENSG00000165633,VSTM4,196740,0.34872455714071093,5.037699571919799e-13
down,ENSG00000165966,PDZRN4,29951,0.30153818188170584,5.852756699911159e-10
down,ENSG00000166086,JAM3,83700,0.3085081568752343,2.2265756556228873e-10
down,ENSG00000166147,FBN1,2200,0.5350995132097194,2.2258829025812267e-31
down,ENSG00000166257,SCN3B,55800,0.3721856535978662,9.408383907470931e-15
down,ENSG00000166482,MFAP4,4239,0.3337537699451116,5.402209338345322e-12
down,ENSG00000166501,PRKCB,5579,0.4697053321328779,1.2900621532547068e-23
down,ENSG00000166592,RRAD,6236,0.4620076804691609,8.303049935326626e-23
down,ENSG00000166963,MAP1A,4130,0.42129703503913135,7.420220038672325e-19
down,ENSG00000167157,PRRX2,51450,0.48361835157955924,3.945568233580524e-25
down,ENSG00000167552,TUBA1A,7846,0.37465102182798576,6.074454343836379e-15
down,ENSG00000167601,AXL,558,0.5818757715830151,4.5538187356041166e-38
down,ENSG00000167693,NXN,64359,0.34180078935307034,1.5333187559849763e-12
down,ENSG00000167779,IGFBP6,3489,0.3381359506192005,2.733331186723401e-12
down,ENSG00000167994,RAB3IL1,5866,0.6433742494083337,1.0735151342542816e-48
down,ENSG00000167995,BEST1,7439,0.5157982098565012,6.541634919500594e-29
down,ENSG00000168060,NAALADL1,10004,0.44130899646155697,9.876364505856501e-21
down,ENSG00000168229,PTGDR,5729,0.6874134140483957,6.057115631041268e-58
down,ENSG00000168306,ACOX2,8309,0.3812368928392025,1.8532566368769414e-15
down,ENSG00000168386,FILIP1L,11259,0.440389693229682,1.212057054327748e-20
down,ENSG00000168405,CMAHP,8418,0.48582999030383617,2.2331375246753827e-25
down,ENSG00000168421,RHOH,399,0.746032727505358,3.6448709334019044e-73
down,ENSG00000168546,GFRA2,2675,0.32302942317216893,2.735778886566322e-11
down,ENSG00000169071,ROR2,4920,0.5637169585599193,2.409183059430364e-35
down,ENSG00000169126,ARMC4,55130,0.30195030177862353,5.531606719100321e-10
down,ENSG00000169184,MN1,4330,0.475015848296966,3.472919232355735e-24
down,ENSG00000169418,NPR1,4881,0.3020553310261863,5.452540959633143e-10
down,ENSG00000169504,CLIC4,25932,0.4177320930801146,1.5547741416338582e-18
down,ENSG00000169554,ZEB2,9839,0.5952342103808743,3.4921311240569855e-40
down,ENSG00000169884,WNT10B,7480,0.30623695322295647,3.0593335114748e-10
down,ENSG00000169902,TPST1,8460,0.323187924714074,2.6721995113520652e-11
down,ENSG00000170382,LRRN2,10446,0.3497973409245402,4.229221047942599e-13
down,ENSG00000170396,ZNF804A,91752,0.42102687897390856,7.850470097240206e-19
down,ENSG00000170456,DENND5B,160518,0.3281604537791567,1.2689797453489364e-11
down,ENSG00000170624,SGCD,6444,0.4911557344110484,5.57478538056916e-26
down,ENSG00000170891,CYTL1,54360,0.3514639665794735,3.2185400319367874e-13
down,ENSG00000171992,SYNPO,11346,0.37756257023430234,3.605945222489972e-15
down,ENSG00000172236,TPSAB1,7177,0.5118888678952109,1.9799175962907551e-28
down,ENSG00000172346,CSDC2,27254,0.44923920584427746,1.6450182870808967e-21
down,ENSG00000172349,IL16,3603,0.708370198224482,5.978583220519169e-63
down,ENSG00000172638,EFEMP2,30008,0.3215162343804582,3.4219572230134084e-11
down,ENSG00000172724,CCL19,6363,0.5581801654391412,1.5110401961833303e-34
down,ENSG00000172987,HPSE2,60495,0.3561206290018072,1.4878104866411328e-13
down,ENSG00000173068,BNC2,54796,0.5467476939317727,6.01576239569954e-33
down,ENSG00000173198,CYSLTR1,10800,0.3719956282620699,9.729561635602574e-15
down,ENSG00000173208,ABCD2,225,0.5388689521096107,7.025738217463555e-32
down,ENSG00000173641,HSPB7,27129,0.4050732929965513,2.0040810019104304e-17
down,ENSG00000174807,CD248,57124,0.48624294514527183,2.007058945717164e-25
