CD4_naive	CD8_naive	Tc	Tex	Tr1	nTreg	iTreg	Th1	Th2	Th17	Tfh	Tcm	Tem	NKT	MAIT	DC	B_cell	Monocyte	Macrophage	NK	Neutrophil	Tgd	CD4_T	CD8_T	InfiltrationScore
TCGA.V1.A9ZK.01A.11R.A41O.07	0	0.008	0.249	0.037	0.081	0.07	0.166	0.099	0.312	0.157	0.184	0.039	0.039	0.134	0.192	0.101	0.057	0.097	0.153	0.244	0.134	0.072	0.121	0.134	0.625
TCGA.V1.A9ZR.01A.11R.A41O.07	0	0	0.3	0.058	0.113	0.091	0.162	0.125	0.277	0.105	0.335	0.079	0.002	0.165	0.214	0.181	0.07	0.08	0.255	0.356	0.097	0.068	0.21	0.16	0.847
TCGA.VN.A88I.01A.11R.A352.07	0	0.012	0.289	0.034	0.092	0.066	0.183	0.109	0.306	0.077	0.342	0.084	0.005	0.207	0.267	0.059	0.085	0.115	0.121	0.36	0.058	0.059	0.215	0.183	0.719
TCGA.VN.A88K.01A.11R.A352.07	0	0	0.304	0.039	0.131	0.056	0.085	0.113	0.314	0.163	0.216	0.031	0	0.075	0.28	0.112	0.042	0.117	0.172	0.278	0.153	0.089	0.117	0.104	0.657
TCGA.VN.A88L.01A.11R.A352.07	0	0.039	0.198	0.07	0.061	0.057	0.065	0.047	0.323	0.154	0.204	0.007	0.007	0.196	0.203	0.093	0.063	0.124	0.088	0.225	0.167	0.042	0.133	0.113	0.605
TCGA.VN.A88M.01A.11R.A352.07	0	0.008	0.22	0.112	0.053	0.112	0.142	0.031	0.336	0.154	0.162	0.03	0.013	0.065	0.159	0.056	0.089	0.082	0.036	0.276	0.147	0.072	0.131	0.16	0.587
TCGA.VN.A88N.01A.11R.A36G.07	0	0.015	0.21	0.041	0.06	0.131	0.139	0.085	0.235	0.163	0.217	0.047	0.048	0.067	0.267	0.087	0.042	0.105	0.096	0.207	0.135	0.095	0.135	0.164	0.583
TCGA.VN.A88O.01A.11R.A352.07	0	0	0.262	0.077	0.132	0.076	0.154	0.097	0.306	0.142	0.278	0.091	0.022	0.084	0.206	0.063	0.04	0.075	0.146	0.229	0.109	0.075	0.134	0.18	0.586
TCGA.VN.A88P.01A.11R.A352.07	0	0	0.253	0	0.125	0.123	0.266	0.147	0.307	0.163	0.273	0.06	0.014	0.134	0.273	0.06	0.065	0.104	0.13	0.288	0.096	0.036	0.157	0.165	0.64
TCGA.VN.A88Q.01A.11R.A352.07	0.015	0	0.149	0.057	0.081	0.101	0.107	0.112	0.147	0.209	0.214	0.02	0.039	0.12	0.186	0.133	0.069	0.123	0.148	0.146	0.169	0.035	0.127	0.124	0.624
TCGA.VN.A88R.01A.11R.A36G.07	0	0	0.222	0.052	0.137	0.138	0.198	0.073	0.293	0.143	0	0	0.039	0.063	0.229	0.159	0.079	0.151	0.265	0.274	0.177	0.018	0.065	0.082	0.752
TCGA.VN.A943.01A.11R.A41O.07	0.013	0.006	0.137	0.026	0	0.105	0.134	0.078	0.122	0.209	0.135	0.047	0	0	0.188	0.034	0.035	0.096	0.039	0.168	0.191	0.067	0.045	0.164	0.463
TCGA.VP.A872.01A.11R.A352.07	0	0.028	0.254	0.046	0.132	0.09	0.179	0.137	0.311	0.124	0.333	0.096	0.01	0.171	0.202	0.087	0.143	0.082	0.106	0.291	0.083	0.024	0.209	0.147	0.69
TCGA.VP.A875.01A.31R.A352.07	0	0.061	0.069	0	0.155	0.122	0.142	0.058	0.15	0.181	0.103	0.051	0	0.042	0.15	0.124	0.087	0.119	0.119	0.136	0.184	0.006	0.164	0.123	0.634
TCGA.VP.A876.01A.11R.A352.07	0.005	0.07	0.177	0.055	0	0.135	0.209	0.108	0.305	0.16	0.225	0.037	0.037	0.025	0.18	0.059	0.062	0.095	0.081	0.252	0.143	0.048	0.094	0.169	0.574
TCGA.VP.A878.01A.31R.A352.07	0	0.017	0.247	0.078	0.11	0.084	0.189	0.101	0.289	0.136	0.231	0.037	0.035	0.154	0.225	0.118	0.037	0.092	0.212	0.295	0.117	0.088	0.129	0.118	0.672
TCGA.VP.A879.01A.11R.A352.07	0.023	0.044	0.179	0.077	0.143	0.114	0.183	0.067	0.174	0.149	0.105	0	0.027	0.158	0.157	0.1	0.048	0.113	0.083	0.308	0.155	0.053	0.13	0.104	0.625
TCGA.VP.A87B.01A.11R.A352.07	0	0.021	0.224	0.031	0.16	0.107	0.198	0.071	0.288	0.136	0.133	0.003	0.041	0.087	0.16	0.12	0.038	0.128	0.244	0.204	0.156	0.07	0.108	0.151	0.69
TCGA.VP.A87C.01A.11R.A352.07	0	0.002	0.302	0.117	0.175	0.098	0.28	0.23	0.229	0.073	0.417	0.13	0	0.101	0.142	0.116	0.165	0.031	0.155	0.351	0	0.071	0.212	0.217	0.749
TCGA.VP.A87D.01A.11R.A352.07	0.013	0.018	0.191	0.006	0.075	0.14	0.213	0.082	0.311	0.156	0.143	0.031	0.071	0.039	0.196	0.094	0.101	0.099	0.098	0.251	0.15	0.029	0.157	0.132	0.65
TCGA.VP.A87E.01A.31R.A352.07	0	0	0.324	0.086	0.138	0.057	0.263	0.185	0.216	0.096	0.426	0.12	0	0.186	0.218	0.07	0.04	0.076	0.172	0.393	0.044	0.068	0.192	0.144	0.679
TCGA.VP.A87H.01A.11R.A352.07	0	0.031	0.236	0.03	0.139	0.068	0.141	0.076	0.278	0.155	0.3	0.078	0.027	0.106	0.213	0.053	0.048	0.103	0.137	0.259	0.129	0.053	0.164	0.134	0.617
TCGA.VP.A87J.01A.11R.A352.07	0	0.018	0.152	0.026	0.087	0.125	0.198	0	0.168	0.153	0.218	0.062	0.038	0.085	0.239	0.168	0.062	0.109	0.201	0.159	0.17	0	0.134	0.075	0.648
TCGA.VP.A87K.01A.11R.A352.07	0	0.015	0.199	0.033	0.082	0.121	0.178	0.148	0.268	0.157	0.207	0.039	0.083	0.044	0.181	0.077	0.094	0.092	0.102	0.219	0.15	0.052	0.155	0.167	0.635
TCGA.VP.AA1N.01A.31R.A41O.07	0	0	0.267	0.043	0.115	0.054	0.17	0.129	0.304	0.151	0.345	0.075	0.017	0.133	0.167	0.177	0.06	0.086	0.281	0.315	0.125	0.088	0.143	0.127	0.789
TCGA.WW.A8ZI.01A.11R.A37L.07	0	0	0.225	0.038	0.077	0.097	0.161	0.13	0.28	0.189	0.234	0.082	0.071	0.05	0.201	0.057	0.02	0.111	0.139	0.259	0.172	0.064	0.15	0.153	0.638
TCGA.X4.A8KQ.01A.12R.A36G.07	0	0.053	0.234	0.107	0.128	0.1	0.121	0.091	0.308	0.123	0.204	0	0.011	0.153	0.194	0.14	0.039	0.117	0.235	0.309	0.099	0.064	0.123	0.106	0.702
TCGA.X4.A8KS.01A.12R.A36G.07	0	0.008	0.271	0.112	0.113	0.074	0.141	0.135	0.296	0.104	0.285	0.041	0.026	0.188	0.173	0.065	0.078	0.058	0.114	0.39	0.054	0.114	0.207	0.146	0.668
TCGA.XA.A8JR.01A.11R.A36G.07	0.017	0.022	0.202	0.109	0.136	0.025	0.112	0.128	0.299	0.15	0.231	0.06	0.014	0.104	0.186	0.082	0.044	0.092	0.152	0.221	0.103	0.045	0.152	0.143	0.594
TCGA.XJ.A83F.01A.11R.A352.07	0.013	0.06	0.177	0.067	0.147	0.063	0.084	0	0.153	0.187	0.062	0	0.005	0.136	0.12	0.145	0.066	0.15	0.142	0.223	0.19	0.041	0.115	0.112	0.687
TCGA.XJ.A83G.01A.11R.A352.07	0	0	0.221	0.089	0	0.086	0.121	0.126	0.296	0.162	0.168	0	0.03	0.094	0.188	0.111	0.073	0.094	0.134	0.285	0.145	0.086	0.105	0.137	0.651
TCGA.XJ.A83H.01A.11R.A352.07	0	0	0.24	0.15	0.109	0.109	0.165	0.118	0.223	0.13	0.281	0.013	0.067	0.096	0.151	0.082	0.054	0.05	0.14	0.308	0.124	0.075	0.128	0.13	0.61
TCGA.XJ.A9DI.01A.11R.A37L.07	0	0.003	0.354	0.028	0.101	0.084	0.189	0.175	0.293	0.086	0.371	0.094	0.038	0.124	0.184	0.096	0.049	0.096	0.191	0.378	0.055	0.105	0.217	0.195	0.767
TCGA.XJ.A9DK.01A.11R.A37L.07	0.014	0.035	0.303	0.022	0.127	0.078	0.099	0.116	0.3	0.138	0.249	0.045	0.025	0.16	0.186	0.094	0.075	0.097	0.088	0.304	0.12	0.078	0.193	0.157	0.678
TCGA.XJ.A9DQ.01A.11R.A37L.07	0	0.035	0.23	0.055	0.084	0.071	0.132	0.093	0.321	0.146	0.216	0.008	0.045	0.15	0.237	0.018	0.062	0.067	0	0.292	0.144	0.071	0.148	0.172	0.542
TCGA.XJ.A9DX.01A.11R.A37L.07	0	0	0.264	0	0.095	0.128	0.157	0.073	0.269	0.173	0.171	0	0.049	0.106	0.179	0.124	0.065	0.163	0.174	0.204	0.164	0.054	0.144	0.142	0.708
TCGA.XK.AAIR.01A.11R.A41O.07	0	0	0.273	0.042	0.099	0.097	0.145	0.132	0.288	0.133	0.286	0.08	0.038	0.17	0.262	0.106	0.066	0.102	0.132	0.341	0.079	0.082	0.185	0.161	0.704
TCGA.XK.AAIV.01A.11R.A41O.07	0	0.007	0.317	0.087	0.172	0.07	0.286	0.169	0.243	0.058	0.325	0.118	0	0.14	0.202	0.176	0.123	0.101	0.268	0.337	0.058	0.029	0.174	0.184	0.854
TCGA.XK.AAIW.01A.11R.A41O.07	0	0	0.316	0.156	0.131	0.166	0.185	0.295	0.173	0.104	0.167	0.08	0.091	0	0.135	0.105	0.074	0.105	0.198	0.258	0.095	0.108	0.038	0.244	0.671
TCGA.XK.AAJ3.01A.11R.A41O.07	0	0.023	0.199	0.06	0.137	0.118	0.176	0.067	0.266	0.155	0.18	0.02	0.075	0.059	0.177	0.124	0.053	0.128	0.205	0.208	0.136	0.068	0.093	0.154	0.661
TCGA.XK.AAJA.01A.11R.A41O.07	0	0.018	0.233	0.051	0.149	0.111	0.165	0.073	0.229	0.152	0.218	0	0.037	0.121	0.192	0.094	0.037	0.1	0.135	0.23	0.138	0.124	0.162	0.142	0.623
TCGA.XK.AAJP.01A.11R.A41O.07	0	0.028	0.204	0.018	0.086	0.127	0.211	0.141	0.252	0.161	0.179	0.018	0.081	0.032	0.203	0.128	0.063	0.143	0.261	0.185	0.147	0.039	0.122	0.13	0.708
TCGA.XK.AAJR.01A.11R.A41O.07	0	0.05	0.215	0.071	0.121	0.122	0.136	0.056	0.155	0.162	0.009	0	0	0.119	0.253	0.125	0.079	0.136	0.169	0.242	0.174	0.04	0.082	0.08	0.652
TCGA.XK.AAJT.01A.11R.A41O.07	0	0.017	0.279	0.055	0.132	0.045	0.084	0.138	0.284	0.132	0.29	0.04	0.027	0.18	0.17	0.135	0.067	0.083	0.194	0.292	0.1	0.07	0.183	0.153	0.725
TCGA.XK.AAJU.01A.11R.A41O.07	0	0.023	0.266	0.073	0.063	0.078	0.165	0.14	0.296	0.153	0.286	0.017	0.045	0.152	0.181	0.055	0.075	0.079	0.067	0.36	0.103	0.088	0.156	0.165	0.637
TCGA.XK.AAK1.01A.11R.A41O.07	0	0	0.264	0.048	0.119	0.043	0.038	0.183	0.263	0.161	0.267	0.073	0.06	0.061	0.177	0.088	0.036	0.09	0.156	0.213	0.146	0.057	0.124	0.201	0.634
TCGA.XQ.A8TA.01A.11R.A36G.07	0	0.089	0.009	0	0.194	0	0	0.038	0	0.106	0.048	0	0	0.095	0.149	0.137	0.14	0.188	0.231	0.166	0.246	0.014	0.012	0.06	0.709
TCGA.XQ.A8TB.01A.11R.A36G.07	0	0.039	0.25	0.056	0.142	0.115	0.181	0.105	0.28	0.152	0.219	0.065	0.015	0.15	0.123	0.139	0.044	0.115	0.185	0.287	0.143	0.03	0.158	0.109	0.709
TCGA.Y6.A8TL.01A.21R.A37L.07	0	0	0.201	0.046	0.074	0.087	0.161	0.113	0.29	0.159	0.309	0.087	0.064	0.129	0.221	0.039	0.048	0.093	0.054	0.281	0.104	0.034	0.177	0.149	0.568
TCGA.Y6.A9XI.01A.11R.A41O.07	0	0.01	0.234	0.048	0.152	0.109	0.132	0.079	0.281	0.176	0.138	0.062	0.05	0.058	0.189	0.109	0.056	0.135	0.153	0.173	0.156	0.052	0.098	0.144	0.614
TCGA.YJ.A8SW.01A.11R.A37L.07	0	0.046	0.193	0.027	0	0.124	0.163	0.057	0.228	0.196	0.24	0.066	0	0.047	0.224	0.108	0.067	0.118	0.181	0.169	0.15	0.03	0.09	0.148	0.619
TCGA.YL.A8HJ.01A.11R.A36G.07	0	0.006	0.292	0.018	0.113	0.087	0.234	0.117	0.271	0.104	0.346	0.096	0	0.182	0.218	0.128	0.075	0.146	0.193	0.307	0.069	0.055	0.201	0.176	0.777
TCGA.YL.A8HK.01A.11R.A36G.07	0	0	0.263	0.058	0.126	0.061	0.165	0.142	0.285	0.119	0.312	0.08	0.001	0.212	0.24	0.093	0.069	0.114	0.134	0.259	0.103	0.052	0.207	0.134	0.668
TCGA.YL.A8HL.01A.11R.A36G.07	0	0.003	0.122	0.115	0.058	0.14	0.185	0.047	0.1	0.181	0.041	0.02	0.007	0.03	0.173	0.151	0.088	0.141	0.167	0.168	0.192	0.026	0.069	0.041	0.611
TCGA.YL.A8HM.01A.11R.A36G.07	0	0	0.303	0.129	0.111	0.109	0.213	0.295	0.243	0.035	0.303	0.093	0.048	0.034	0.198	0.145	0.075	0.085	0.233	0.33	0.101	0.079	0.132	0.188	0.774
TCGA.YL.A8HO.01A.11R.A36G.07	0	0.006	0.281	0.106	0.146	0.048	0.13	0.113	0.302	0.076	0.317	0.117	0.006	0.148	0.203	0.187	0.113	0.083	0.285	0.344	0.056	0.043	0.177	0.177	0.854
TCGA.YL.A8S8.01A.11R.A37L.07	0	0.024	0.254	0.054	0.089	0.119	0.214	0.103	0.275	0.132	0.248	0.096	0	0.06	0.167	0.102	0.054	0.127	0.205	0.301	0.138	0.037	0.123	0.095	0.688
TCGA.YL.A8S9.01A.11R.A37L.07	0.023	0.014	0	0.026	0	0.15	0.162	0	0	0.199	0.008	0.061	0	0.004	0.076	0.178	0.091	0.188	0.212	0.026	0.235	0	0.063	0.042	0.622
TCGA.YL.A8SA.01A.21R.A37L.07	0.003	0	0.177	0.064	0.045	0.136	0.177	0.127	0.218	0.18	0.219	0.019	0.07	0.029	0.152	0.11	0.051	0.113	0.125	0.196	0.16	0.052	0.131	0.12	0.604
TCGA.YL.A8SB.01A.31R.A37L.07	0.003	0.023	0.255	0.063	0.12	0.033	0.085	0.086	0.309	0.135	0.258	0.092	0.021	0.166	0.208	0.097	0.07	0.096	0.189	0.278	0.107	0.036	0.155	0.153	0.688
TCGA.YL.A8SC.01A.11R.A37L.07	0.01	0	0.28	0.021	0.117	0.127	0.233	0.169	0.228	0.138	0.261	0.107	0.045	0.054	0.219	0.147	0.051	0.105	0.251	0.262	0.101	0.062	0.146	0.17	0.74
TCGA.YL.A8SF.01A.11R.A37L.07	0	0.039	0.218	0	0.089	0.139	0.181	0.12	0.292	0.121	0.214	0.021	0.061	0.146	0.157	0.131	0.056	0.174	0.192	0.29	0.154	0.062	0.175	0.129	0.78
TCGA.YL.A8SH.01B.11R.A37L.07	0	0.015	0.241	0.052	0	0.088	0.201	0.159	0.286	0.138	0.298	0.039	0.037	0.171	0.201	0.069	0.023	0.1	0.119	0.306	0.121	0.057	0.146	0.133	0.611
TCGA.YL.A8SI.01A.11R.A41O.07	0.006	0.015	0.235	0.074	0.108	0.054	0.165	0.104	0.291	0.134	0.25	0.097	0.024	0.167	0.201	0.096	0.024	0.126	0.178	0.304	0.132	0.016	0.169	0.115	0.687
TCGA.YL.A8SJ.01B.11R.A37L.07	0.021	0.053	0.228	0.062	0.137	0.03	0.108	0	0.293	0.109	0.083	0.034	0	0.082	0.246	0.088	0.075	0.146	0.164	0.235	0.164	0.046	0.152	0.082	0.664
TCGA.YL.A8SK.01B.21R.A37L.07	0	0.011	0.278	0.143	0.045	0.102	0.165	0.18	0.28	0.127	0.266	0.02	0.045	0.165	0.114	0.018	0.052	0.066	0.124	0.421	0.087	0.091	0.19	0.124	0.65
TCGA.YL.A8SL.01B.21R.A37L.07	0	0.059	0.135	0.037	0.091	0.12	0.211	0.049	0.255	0.158	0.065	0	0.047	0.057	0.216	0.097	0.087	0.143	0.147	0.182	0.171	0.044	0.097	0.125	0.63
TCGA.YL.A8SO.01B.31R.A37L.07	0	0.034	0.245	0	0.151	0.023	0.106	0.068	0.306	0.14	0.23	0.047	0	0.159	0.218	0.098	0.069	0.135	0.192	0.198	0.144	0.069	0.128	0.172	0.682
TCGA.YL.A8SP.01B.11R.A37L.07	0.016	0.018	0.017	0.026	0.155	0.116	0.118	0.02	0.043	0.189	0.081	0	0	0.057	0.255	0.04	0.076	0.192	0.147	0.141	0.197	0	0.105	0.023	0.554
TCGA.YL.A8SQ.01B.11R.A37L.07	0	0	0.251	0.035	0.102	0.072	0.221	0.151	0.272	0.106	0.31	0.11	0.039	0.133	0.21	0.081	0.113	0.076	0.137	0.265	0.112	0.035	0.196	0.161	0.686
TCGA.YL.A8SR.01B.11R.A37L.07	0	0	0.294	0.056	0.091	0.063	0.103	0.127	0.292	0.173	0.167	0.011	0.017	0.146	0.256	0.042	0.042	0.119	0.094	0.279	0.169	0.075	0.078	0.117	0.566
TCGA.YL.A9WH.01A.11R.A37L.07	0.003	0.068	0.201	0	0.147	0.123	0.174	0.101	0.31	0.127	0.081	0.007	0.03	0.085	0.171	0.144	0.085	0.168	0.21	0.195	0.151	0.037	0.136	0.087	0.706
TCGA.YL.A9WI.01A.11R.A37L.07	0	0.037	0.203	0.041	0.184	0.111	0.184	0.1	0.295	0.14	0.135	0.051	0.046	0.057	0.089	0.091	0.069	0.16	0.207	0.238	0.157	0.061	0.113	0.164	0.72
TCGA.YL.A9WJ.01A.11R.A37L.07	0	0.017	0.272	0.076	0.145	0.101	0.209	0.121	0.26	0.096	0.322	0.095	0.018	0.149	0.153	0.158	0.049	0.11	0.241	0.342	0.094	0.044	0.165	0.113	0.765
TCGA.YL.A9WK.01A.11R.A37L.07	0.002	0	0.261	0.083	0.111	0.089	0.153	0.177	0.282	0.098	0.359	0.096	0.025	0.186	0.174	0.074	0.049	0.088	0.123	0.362	0.117	0.037	0.204	0.154	0.704
TCGA.YL.A9WL.01A.11R.A41O.07	0.027	0.078	0.132	0.014	0.125	0.11	0.136	0.089	0.175	0.152	0.108	0.001	0	0.045	0.211	0.112	0.084	0.157	0.139	0.129	0.17	0.065	0.137	0.135	0.639
TCGA.YL.A9WX.01A.21R.A41O.07	0.007	0	0.275	0.075	0.135	0.107	0.191	0.117	0.291	0.132	0.356	0.087	0.015	0.14	0.139	0.074	0.117	0.082	0.139	0.341	0.083	0.075	0.201	0.135	0.705
TCGA.YL.A9WY.01A.11R.A41O.07	0	0	0.337	0.069	0.128	0.112	0.239	0.184	0.286	0.063	0.351	0.112	0	0.127	0.22	0.171	0.082	0.12	0.254	0.348	0.047	0.077	0.186	0.175	0.831
TCGA.ZG.A8QW.01A.11R.A37L.07	0	0.022	0.268	0.092	0.102	0.05	0.176	0.22	0.274	0.126	0.326	0.06	0.065	0.146	0.132	0.137	0.046	0.102	0.221	0.341	0.075	0.073	0.156	0.168	0.748
TCGA.ZG.A8QX.01A.11R.A37L.07	0.004	0.011	0.214	0.06	0.115	0.039	0.114	0.096	0.283	0.132	0.247	0.062	0.029	0.196	0.2	0.066	0.139	0.095	0.115	0.254	0.098	0.043	0.148	0.128	0.627
TCGA.ZG.A8QY.01A.11R.A37L.07	0	0.05	0.166	0.058	0.05	0.109	0.125	0.116	0.274	0.099	0.206	0.037	0.048	0.157	0.204	0.102	0.066	0.136	0.168	0.264	0.134	0.017	0.178	0.079	0.677
TCGA.ZG.A8QZ.01A.11R.A37L.07	0	0.044	0.271	0.048	0.123	0.085	0.162	0.155	0.281	0.097	0.367	0.053	0.041	0.145	0.19	0.143	0.079	0.052	0.177	0.326	0.084	0.069	0.185	0.156	0.722
TCGA.ZG.A9KY.01A.11R.A41O.07	0	0	0.341	0.118	0.107	0.105	0.219	0.277	0.25	0.125	0.363	0.141	0.031	0.046	0.108	0.084	0.13	0.071	0.119	0.338	0.07	0.101	0.179	0.221	0.728
TCGA.ZG.A9L0.01A.11R.A41O.07	0	0.008	0.303	0.124	0.132	0.101	0.243	0.247	0.286	0.096	0.273	0.092	0.028	0.098	0.144	0.15	0.043	0.13	0.283	0.409	0.071	0.031	0.183	0.132	0.842
TCGA.ZG.A9L1.01A.11R.A41O.07	0	0.024	0.013	0.075	0.042	0.117	0.155	0	0.055	0.092	0.075	0.018	0	0.17	0.138	0.081	0.063	0.125	0.14	0.223	0.204	0.003	0.102	0.063	0.601
TCGA.ZG.A9L2.01A.31R.A41O.07	0	0.008	0.259	0.051	0.131	0.084	0.21	0.159	0.3	0.064	0.394	0.111	0.024	0.175	0.199	0.105	0.157	0.061	0.138	0.298	0.03	0.055	0.197	0.192	0.707
TCGA.ZG.A9L4.01A.11R.A41O.07	0	0.015	0.254	0.05	0.111	0.112	0.169	0.169	0.304	0.1	0.324	0.051	0.044	0.142	0.235	0.127	0.029	0.068	0.151	0.383	0.106	0.05	0.16	0.141	0.7
TCGA.ZG.A9L5.01A.12R.A41O.07	0	0.022	0.171	0.03	0.083	0.149	0.165	0.129	0.289	0	0.332	0.092	0.076	0.038	0.252	0.138	0.064	0.108	0.181	0.276	0.153	0.036	0.104	0.141	0.699
TCGA.ZG.A9L6.01A.11R.A41O.07	0	0.021	0.263	0.084	0.144	0.065	0.137	0.086	0.297	0.108	0.219	0.053	0.032	0.155	0.189	0.148	0.057	0.098	0.192	0.314	0.097	0.063	0.175	0.17	0.752
TCGA.ZG.A9L9.01A.11R.A41O.07	0	0.063	0.261	0.025	0.123	0.134	0.211	0.149	0.321	0.072	0.288	0.005	0.013	0.139	0.216	0.166	0.052	0.104	0.284	0.322	0.074	0.066	0.153	0.192	0.81
TCGA.ZG.A9LB.01A.11R.A41O.07	0	0	0.293	0.101	0.12	0.074	0.127	0.219	0.301	0.07	0.396	0.031	0.005	0.132	0.206	0.143	0.083	0.051	0.22	0.438	0.07	0.071	0.164	0.164	0.8
TCGA.ZG.A9LM.01A.11R.A41O.07	0	0.056	0.238	0.058	0.127	0.107	0.161	0.138	0.313	0.107	0.259	0.011	0.078	0.128	0.107	0.109	0.082	0.098	0.235	0.319	0.091	0.072	0.169	0.144	0.749
TCGA.ZG.A9LN.01A.11R.A41O.07	0	0.019	0.331	0.116	0.117	0.072	0.235	0.261	0.282	0.064	0.419	0.14	0.02	0.082	0.194	0.112	0.138	0.016	0.135	0.382	0.009	0.074	0.194	0.216	0.722
TCGA.ZG.A9LS.01A.12R.A41O.07	0	0.03	0.286	0.056	0.12	0.068	0.216	0.191	0.276	0.122	0.37	0.118	0.008	0.165	0.198	0.131	0.121	0.04	0.141	0.353	0.037	0.027	0.224	0.222	0.762
TCGA.ZG.A9LU.01A.11R.A41O.07	0	0.015	0.31	0.085	0.086	0.094	0.145	0.172	0.263	0.096	0.388	0.017	0.043	0.113	0.169	0.123	0.077	0.066	0.175	0.389	0.064	0.078	0.204	0.172	0.764
TCGA.ZG.A9LY.01A.11R.A41O.07	0	0.007	0.257	0.074	0.104	0.078	0.162	0.129	0.27	0.14	0.221	0.038	0.018	0.17	0.288	0.131	0.061	0.127	0.221	0.309	0.106	0.03	0.149	0.082	0.712
TCGA.ZG.A9LZ.01A.11R.A41O.07	0	0	0.31	0.08	0.107	0.13	0.186	0.184	0.3	0.134	0.237	0.036	0.061	0.124	0.146	0.143	0.06	0.096	0.182	0.345	0.113	0.057	0.143	0.151	0.74
TCGA.ZG.A9M4.01A.11R.A41O.07	0	0.019	0.31	0.1	0.122	0.105	0.25	0.247	0.289	0.041	0.351	0.107	0.035	0.088	0.243	0.057	0.081	0.011	0.102	0.33	0.047	0.096	0.17	0.233	0.619
TCGA.ZG.A9MC.01A.31R.A41O.07	0	0	0.3	0.064	0.131	0.063	0.302	0.198	0.251	0.057	0.456	0.095	0.003	0.155	0.206	0.122	0.135	0.044	0.188	0.364	0.029	0.055	0.214	0.183	0.768
TCGA.ZG.A9N3.01A.11R.A41O.07	0	0.035	0.267	0.087	0.154	0.114	0.196	0.21	0.322	0.071	0.359	0.118	0.022	0.097	0.119	0.073	0.232	0.01	0.051	0.267	0.037	0.058	0.171	0.183	0.616
TCGA.ZG.A9ND.01A.11R.A41O.07	0	0	0.256	0.096	0.071	0.107	0.169	0.163	0.112	0.151	0.202	0.019	0.055	0.026	0.141	0.06	0.049	0.113	0.165	0.244	0.15	0.112	0.074	0.101	0.573
TCGA.ZG.A9NI.01A.11R.A41O.07	0	0.071	0.23	0.065	0.15	0.073	0.153	0.062	0.26	0.081	0.132	0	0	0.172	0.188	0.146	0.078	0.113	0.228	0.341	0.15	0.024	0.117	0.066	0.745
