sig,ensembl_id,gene_name,gene_id,rho,pval
down,ENSG00000171094,ALK,238,0.5425726412816625,3.8586484605432796e-23
down,ENSG00000171246,NPTX1,4884,0.4077851842077451,8.353141834704549e-13
down,ENSG00000171303,KCNK3,3777,0.46436151976720197,1.353658539333118e-16
down,ENSG00000171385,KCND3,3752,0.4877013077857299,2.243905262840085e-18
down,ENSG00000171408,PDE7B,27115,0.44978430178545814,1.5014796373335466e-15
down,ENSG00000171608,PIK3CD,5293,0.7160690707191535,6.200508022103011e-46
down,ENSG00000171791,BCL2,596,0.33608960187551595,6.294325331269043e-09
down,ENSG00000171819,ANGPTL7,10218,0.35689267657737683,5.900137012418985e-10
down,ENSG00000171847,FAM90A1,55138,0.3013257558321127,2.2615238239577832e-07
down,ENSG00000171951,SCG2,7857,0.3917648806788055,7.450946647883252e-12
down,ENSG00000171992,SYNPO,11346,0.4275716609112937,4.74045091339282e-14
down,ENSG00000172005,MAL,4118,0.5435139345134734,3.139891498906256e-23
down,ENSG00000172020,GAP43,2596,0.5035473838685322,1.1542045692773499e-19
down,ENSG00000172137,CALB2,794,0.4256187886243116,6.345468015940095e-14
down,ENSG00000172156,CCL11,6356,0.49919072221305333,2.650308171272403e-19
down,ENSG00000172236,TPSAB1,7177,0.549575243809579,8.197134350343148e-24
down,ENSG00000172348,RCAN2,10231,0.4114290624548113,4.994450756988872e-13
down,ENSG00000172349,IL16,3603,0.7518894720712949,6.005177117632256e-53
down,ENSG00000172379,ARNT2,9915,0.3527647337215098,9.56941922920071e-10
down,ENSG00000172554,SNTG2,54221,0.4090293910316248,7.012732044410952e-13
down,ENSG00000172724,CCL19,6363,0.5996228521995691,4.0786811916036423e-29
down,ENSG00000172733,PURG,29942,0.45430261467617233,7.209903072469642e-16
down,ENSG00000172915,NBEA,26960,0.39465255804524596,5.065947948194059e-12
down,ENSG00000173068,BNC2,54796,0.6464622679015191,5.333690305185338e-35
down,ENSG00000173083,HPSE,10855,0.3811173562238822,2.9927973580703466e-11
down,ENSG00000173114,LRRN3,54674,0.4055912412464767,1.1350921617598674e-12
down,ENSG00000173198,CYSLTR1,10800,0.7161780396763776,5.925765541734928e-46
down,ENSG00000173208,ABCD2,225,0.6563183432429577,2.2627737431346794e-36
down,ENSG00000173267,SNCG,6623,0.3587297363510982,4.747005135437626e-10
down,ENSG00000173578,XCR1,2829,0.5512111719782087,5.678108033622906e-24
down,ENSG00000173641,HSPB7,27129,0.4465317355790819,2.52904738554272e-15
down,ENSG00000173705,SUSD5,26032,0.46931652494503306,5.818215089298448e-17
down,ENSG00000174125,TLR1,7096,0.7984797260106279,4.206556019067186e-64
down,ENSG00000174130,TLR6,10333,0.6848633475386905,1.1832591751911143e-40
down,ENSG00000174175,SELP,6403,0.628998720749245,1.0920244264071336e-32
down,ENSG00000174600,CMKLR1,1240,0.875378804790194,5.221296983898899e-91
down,ENSG00000174640,SLCO2A1,80111,0.34038496956917447,3.915751877701179e-09
down,ENSG00000174640,SLCO2A1,6578,0.34038496956917447,3.915751877701179e-09
down,ENSG00000174697,LEP,3952,0.45163294232229206,1.1136281129714127e-15
down,ENSG00000174837,ADGRE1,2015,0.7367289039528735,7.707420410393539e-50
down,ENSG00000174944,P2RY14,9934,0.5624304374267265,4.331676119199361e-25
down,ENSG00000175084,DES,1674,0.311466808656593,8.336391975550956e-08
down,ENSG00000175356,SCUBE2,57758,0.3303003640783732,1.1798252560565809e-08
down,ENSG00000175600,SUGCT,79783,0.425324438113154,6.629512170162094e-14
down,ENSG00000175899,A2M,2,0.6149361864646015,6.239347965763217e-31
down,ENSG00000176194,CIDEA,1149,0.3071571758536778,1.279890905341327e-07
down,ENSG00000176293,ZNF135,7694,0.5318004684962124,3.900888472454554e-22
down,ENSG00000176406,RIMS2,9699,0.3758522797991273,5.84403156728491e-11
down,ENSG00000176533,GNG7,2788,0.3476206654956246,1.7314054207356785e-09
down,ENSG00000177272,KCNA3,3738,0.6586541852234654,1.0515026229501762e-36
down,ENSG00000177575,CD163,9332,0.8988789034161779,4.711631245162814e-103
down,ENSG00000178573,MAF,4094,0.75223209561949,5.077907740131526e-53
down,ENSG00000178695,KCTD12,115207,0.5296121832350327,6.178844360803772e-22
down,ENSG00000179639,FCER1A,2205,0.33547066030294337,6.735857362517677e-09
down,ENSG00000179915,NRXN1,9378,0.4367192196455359,1.1792819541963691e-14
down,ENSG00000180353,HCLS1,3059,0.8376399211238466,4.9092914030792866e-76
down,ENSG00000180447,GAS1,2619,0.6872137765126628,4.99512092507013e-41
down,ENSG00000180543,TSPYL5,85453,0.6410077953143103,2.917359050631402e-34
down,ENSG00000180616,SSTR2,6752,0.6202285153390176,1.3943504282639505e-31
down,ENSG00000180660,MAB21L1,4081,0.48640212248663295,2.842675130221109e-18
down,ENSG00000180720,CHRM4,1132,0.323543703032539,2.4164520811264686e-08
down,ENSG00000181072,CHRM2,1129,0.3105917658196249,9.099654844731832e-08
down,ENSG00000181092,ADIPOQ,9370,0.37794477123478915,4.485696651560121e-11
down,ENSG00000181195,PENK,5179,0.4188250408682873,1.7247341377156837e-13
down,ENSG00000181374,CCL13,6357,0.7546418146035611,1.5487943645250297e-53
down,ENSG00000181541,MAB21L2,10586,0.44651104195499375,2.5374056220145996e-15
down,ENSG00000181631,P2RY13,53829,0.7631279435634722,2.1145267782588415e-55
down,ENSG00000181656,GPR88,54112,0.4698862840211723,5.2752098501307e-17
down,ENSG00000181790,ADGRB1,575,0.309641216948676,1.0004957039185552e-07
down,ENSG00000182048,TRPC2,7221,0.4805865701113169,8.095272755160441e-18
down,ENSG00000182050,MGAT4C,25834,0.345198288429618,2.280660834951587e-09
down,ENSG00000182132,KCNIP1,30820,0.49436458249369886,6.565049673182494e-19
down,ENSG00000182168,UNC5C,8633,0.4263913385044377,5.655374137981822e-14
down,ENSG00000182195,LDOC1,23641,0.5771721561158174,1.2651251387650617e-26
down,ENSG00000182253,SYNM,23336,0.3048844025842704,1.6001880293348083e-07
down,ENSG00000182636,NDN,4692,0.5258194872454924,1.3604634253494346e-21
down,ENSG00000183230,CTNNA3,29119,0.34180316717414416,3.3424292571241672e-09
down,ENSG00000183454,GRIN2A,2903,0.42598930671554824,6.004796143128147e-14
down,ENSG00000183508,TENT5C,54855,0.3865493015747419,1.4815913490982626e-11
down,ENSG00000183549,ACSM5,54988,0.7008041026310564,2.892433942808294e-43
down,ENSG00000183580,FBXL7,23194,0.6206447453222609,1.2378382298648978e-31
down,ENSG00000183741,CBX6,23466,0.3836702683803889,2.1541191715467984e-11
down,ENSG00000183801,OLFML1,283298,0.6515688780483586,1.0527933642335711e-35
down,ENSG00000184058,TBX1,6899,0.56606096505725,1.8443914607277084e-25
down,ENSG00000184113,CLDN5,7122,0.5255247995606915,1.4459079400757796e-21
down,ENSG00000184226,PCDH9,5101,0.5087839426046328,4.1828092961882286e-20
down,ENSG00000184347,SLIT3,6586,0.5829962325459188,2.980188703253237e-27
down,ENSG00000184371,CSF1,1435,0.7610079945420378,6.285499507245493e-55
down,ENSG00000184451,CCR10,2826,0.4423676021343881,4.8904733303968e-15
down,ENSG00000184524,CEND1,51286,0.41675876272484014,2.3274106214507796e-13
down,ENSG00000184613,NELL2,4753,0.3633544160064159,2.728877330596159e-10
down,ENSG00000184905,TCEAL2,140597,0.37290398081926934,8.456555887836705e-11
down,ENSG00000185046,ANKS1B,56899,0.328791766235123,1.3867463697377598e-08
down,ENSG00000185070,FLRT2,23768,0.6236785877803627,5.169132164274658e-32
down,ENSG00000185245,GP1BA,2811,0.32359117681543415,2.4044566761860623e-08
down,ENSG00000185339,TCN2,6948,0.5318675263160426,3.846091920113914e-22
down,ENSG00000185483,ROR1,4919,0.46585774686524073,1.050507680193532e-16
down,ENSG00000185518,SV2B,9899,0.6398749829566733,4.134141859706352e-34
down,ENSG00000185527,AC139530.1,5148,0.7816919579828879,9.091985562747105e-60
down,ENSG00000185745,IFIT1,3434,0.5657052689248432,2.0062455878564664e-25
down,ENSG00000185811,IKZF1,10320,0.7565075555228865,6.11771095946727e-54
down,ENSG00000186310,NAP1L3,4675,0.5586966789741464,1.0310474751044985e-24
down,ENSG00000186462,NAP1L2,4674,0.4736407741809781,2.7533436294399996e-17
down,ENSG00000186487,MYT1L,23040,0.3037748487345992,1.7833088090397127e-07
down,ENSG00000186594,MIR22HG,84981,0.35743415831640896,5.534615543608992e-10
down,ENSG00000186642,PDE2A,5138,0.5187545792039225,5.765713712668229e-21
down,ENSG00000187239,FNBP1,23048,0.44302717865912483,4.408066980797269e-15
down,ENSG00000187714,SLC18A3,6572,0.31241834874314406,7.576441329026288e-08
down,ENSG00000187955,COL14A1,7373,0.5728982678800733,3.589090304289671e-26
down,ENSG00000188641,DPYD,1806,0.7829532212738359,4.430869732827018e-60
down,ENSG00000188778,ADRB3,155,0.39944281579872576,2.6491369809290356e-12
down,ENSG00000188783,PRELP,5549,0.5148162420119384,1.2710742673335188e-20
down,ENSG00000188822,CNR2,1269,0.43417682164494,1.743315231068789e-14
down,ENSG00000189013,KIR2DL4,3805,0.41031727631819714,5.846897837283675e-13
down,ENSG00000189056,RELN,5649,0.49310303236885067,8.302161669936419e-19
