CD4_naive	CD8_naive	Tc	Tex	Tr1	nTreg	iTreg	Th1	Th2	Th17	Tfh	Tcm	Tem	NKT	MAIT	DC	B_cell	Monocyte	Macrophage	NK	Neutrophil	Tgd	CD4_T	CD8_T	InfiltrationScore
TCGA.AR.A0U3.01A.11R.A109.07	0	0.088	0.367	0.044	0.066	0.111	0.186	0.265	0.379	0.156	0.267	0.107	0.057	0.047	0.129	0.163	0.077	0.19	0.189	0.17	0.209	0.098	0.148	0.212	0.619
TCGA.AR.A0U4.01A.11R.A109.07	0	0.023	0.468	0.121	0.043	0.1	0.24	0.273	0.574	0.039	0.292	0.013	0.008	0.072	0.128	0.236	0.116	0.29	0.363	0.331	0.232	0.078	0.092	0.117	0.81
TCGA.AR.A1AH.01A.11R.A12D.07	0	0.071	0.198	0.033	0	0.084	0.123	0.221	0.34	0.069	0.231	0.065	0.054	0.006	0.187	0.139	0.108	0.265	0.186	0	0.246	0.072	0.127	0.222	0.589
TCGA.AR.A1AI.01A.11R.A12P.07	0	0	0.517	0.165	0.101	0.099	0.216	0.363	0.553	0.013	0.407	0.14	0.011	0.012	0.112	0.19	0.142	0.198	0.245	0.361	0.171	0.061	0.12	0.24	0.76
TCGA.AR.A1AJ.01A.21R.A12P.07	0	0.019	0.511	0.134	0.088	0.061	0.245	0.337	0.406	0.096	0.465	0.126	0	0.038	0.13	0.219	0.163	0.183	0.291	0.335	0.135	0.089	0.169	0.235	0.788
TCGA.AR.A1AK.01A.21R.A12P.07	0	0.056	0.47	0.104	0.052	0.05	0.168	0.307	0.474	0.111	0.492	0.089	0.008	0.003	0.176	0.111	0.078	0.169	0.291	0.329	0.152	0.127	0.186	0.248	0.713
TCGA.AR.A1AL.01A.21R.A12P.07	0	0.042	0.393	0.051	0.035	0.078	0.106	0.189	0.467	0.177	0.452	0.158	0.008	0.068	0.189	0.115	0.084	0.166	0.163	0.287	0.177	0.102	0.192	0.221	0.64
TCGA.AR.A1AM.01A.41R.A22K.07	0	0.065	0.445	0.039	0.028	0.054	0.127	0.226	0.519	0.128	0.456	0.112	0.024	0.107	0.159	0.109	0.077	0.206	0.19	0.337	0.195	0.087	0.19	0.233	0.7
TCGA.AR.A1AN.01A.11R.A12P.07	0	0.056	0.389	0.055	0.045	0.055	0.037	0.149	0.385	0.174	0.336	0.124	0	0.103	0.24	0.157	0.092	0.253	0.251	0.129	0.203	0.119	0.141	0.208	0.654
TCGA.AR.A1AO.01A.11R.A12P.07	0	0.019	0.499	0.121	0.04	0.033	0.17	0.298	0.419	0.058	0.493	0.132	0.003	0.063	0.201	0.203	0.075	0.219	0.372	0.391	0.164	0.097	0.174	0.219	0.827
TCGA.AR.A1AP.01A.11R.A12P.07	0	0.083	0.386	0.101	0.052	0.089	0.189	0.227	0.417	0.124	0.361	0.103	0.058	0.014	0.145	0.173	0.08	0.229	0.301	0.221	0.202	0.042	0.166	0.175	0.705
TCGA.AR.A1AQ.01A.11R.A12P.07	0	0.019	0.505	0.167	0.096	0.096	0.22	0.366	0.412	0.019	0.409	0.136	0.037	0	0.134	0.178	0.158	0.181	0.252	0.324	0.112	0.11	0.141	0.263	0.734
TCGA.AR.A1AR.01A.31R.A137.07	0	0.022	0.477	0.063	0.067	0.09	0.237	0.287	0.394	0.116	0.427	0.142	0.006	0.037	0.189	0.18	0.11	0.232	0.309	0.239	0.188	0.08	0.157	0.227	0.749
TCGA.AR.A1AS.01A.11R.A12P.07	0	0.022	0.114	0.071	0.133	0.055	0.024	0.099	0.076	0.164	0.02	0.09	0	0.103	0.066	0.209	0.092	0.355	0.367	0.038	0.284	0.042	0.06	0.018	0.649
TCGA.AR.A1AT.01A.11R.A12P.07	0	0.043	0.511	0.099	0.057	0.077	0.197	0.3	0.418	0.138	0.454	0.146	0.014	0	0.139	0.14	0.105	0.181	0.241	0.319	0.166	0.121	0.14	0.249	0.703
TCGA.AR.A1AU.01A.11R.A12P.07	0	0.045	0.378	0.054	0.065	0.075	0.102	0.147	0.532	0.137	0.324	0.064	0.023	0.085	0.186	0.108	0.055	0.21	0.219	0.237	0.216	0.084	0.147	0.17	0.621
TCGA.AR.A1AV.01A.21R.A12P.07	0	0.07	0.328	0	0.08	0.031	0.059	0.096	0.42	0.177	0.201	0.061	0.027	0.03	0.148	0.193	0.081	0.3	0.311	0.142	0.243	0.073	0.112	0.137	0.692
TCGA.AR.A1AW.01A.21R.A12P.07	0	0.025	0.531	0.171	0.138	0.07	0.232	0.333	0.411	0.038	0.495	0.151	0	0	0.117	0.105	0.235	0.128	0.198	0.383	0.088	0.096	0.2	0.284	0.738
TCGA.AR.A1AX.01A.11R.A12P.07	0	0.023	0.485	0.111	0.115	0.086	0.222	0.296	0.454	0.083	0.461	0.165	0	0	0.124	0.06	0.176	0.111	0.159	0.368	0.145	0.11	0.21	0.283	0.689
TCGA.AR.A1AY.01A.21R.A12P.07	0	0.04	0.378	0.037	0	0.085	0.091	0.16	0.609	0.095	0.171	0.055	0.013	0.067	0.155	0.197	0.096	0.294	0.236	0.234	0.257	0.048	0.092	0.142	0.705
TCGA.AR.A24H.01A.11R.A169.07	0	0.088	0.422	0.051	0.04	0.087	0.227	0.304	0.509	0.042	0.426	0.085	0.04	0	0.224	0.147	0.098	0.224	0.268	0.246	0.191	0.074	0.124	0.205	0.684
TCGA.AR.A24K.01A.11R.A169.07	0	0.101	0.195	0.002	0	0.1	0.123	0.174	0.315	0.18	0.232	0.064	0	0.014	0.117	0.092	0.072	0.223	0.241	0.096	0.26	0.017	0.086	0.165	0.563
TCGA.AR.A24L.01A.11R.A169.07	0	0.111	0.356	0.037	0.039	0.086	0.131	0.174	0.57	0.123	0.2	0.07	0.029	0.006	0.281	0.136	0.089	0.219	0.23	0.287	0.205	0.033	0.108	0.161	0.654
TCGA.AR.A24M.01A.11R.A169.07	0	0.107	0.313	0	0.031	0.106	0.148	0.107	0.518	0.172	0.081	0.066	0.001	0.092	0.187	0.125	0.079	0.237	0.287	0.199	0.225	0.061	0.1	0.153	0.64
TCGA.AR.A24N.01A.11R.A169.07	0	0.108	0.374	0.059	0.059	0.096	0.178	0.209	0.406	0.176	0.253	0.081	0.036	0	0.183	0.12	0.092	0.193	0.23	0.209	0.202	0.047	0.142	0.166	0.617
TCGA.AR.A24O.01A.11R.A169.07	0	0.05	0.416	0.042	0.038	0.077	0.136	0.211	0.413	0.12	0.475	0.121	0	0.15	0.215	0.1	0.084	0.163	0.209	0.291	0.163	0.136	0.185	0.225	0.646
TCGA.AR.A24P.01A.11R.A169.07	0	0.114	0.358	0.038	0.043	0.112	0.195	0.176	0.478	0.183	0.326	0.126	0.006	0.021	0.131	0.1	0.082	0.225	0.247	0.232	0.197	0.029	0.177	0.163	0.649
TCGA.AR.A24Q.01A.12R.A169.07	0	0.036	0.444	0.063	0.081	0.065	0.196	0.301	0.564	0.032	0.429	0.162	0.013	0.029	0.188	0.134	0.125	0.17	0.184	0.325	0.143	0.096	0.152	0.243	0.673
TCGA.AR.A24R.01A.11R.A169.07	0	0.085	0.422	0.073	0.056	0.073	0.206	0.327	0.422	0.107	0.352	0.141	0.044	0.018	0.176	0.148	0.101	0.195	0.235	0.234	0.18	0.063	0.135	0.239	0.669
TCGA.AR.A24S.01A.11R.A169.07	0	0.036	0.401	0.046	0.077	0.077	0.228	0.209	0.309	0.126	0.333	0.13	0.004	0.117	0.166	0.24	0.114	0.269	0.36	0.12	0.164	0.134	0.153	0.162	0.721
TCGA.AR.A24T.01A.11R.A169.07	0	0.068	0.409	0.046	0.061	0.07	0.074	0.186	0.523	0.156	0.266	0.093	0	0.048	0.178	0.141	0.089	0.208	0.286	0.304	0.201	0.068	0.136	0.19	0.709
TCGA.AR.A24U.01A.11R.A169.07	0	0.032	0.449	0.072	0.095	0.101	0.228	0.281	0.446	0.096	0.486	0.153	0.015	0	0.211	0.155	0.132	0.208	0.276	0.308	0.139	0.082	0.163	0.214	0.727
TCGA.AR.A24V.01A.21R.A169.07	0	0.086	0.397	0.042	0.064	0.079	0.23	0.155	0.507	0.131	0.16	0.009	0.029	0.066	0.271	0.124	0.062	0.216	0.349	0.273	0.205	0.057	0.098	0.151	0.674
TCGA.AR.A24W.01A.11R.A169.07	0	0.047	0.351	0.042	0	0.068	0.036	0.156	0.531	0.152	0.365	0.095	0.007	0.141	0.201	0.076	0.061	0.176	0.11	0.273	0.207	0.13	0.14	0.209	0.571
TCGA.AR.A24X.01A.11R.A169.07	0	0.031	0.376	0.084	0	0.11	0.154	0.268	0.365	0.152	0.442	0.181	0.052	0.005	0.158	0.06	0.119	0.18	0.17	0.16	0.187	0.096	0.116	0.217	0.551
TCGA.AR.A24Z.01A.11R.A169.07	0	0.103	0.361	0.037	0.04	0.088	0.148	0.178	0.351	0.105	0.127	0.065	0.061	0.058	0.221	0.123	0.069	0.285	0.307	0.168	0.264	0.099	0.112	0.189	0.691
TCGA.AR.A250.01A.31R.A169.07	0	0.088	0.395	0.07	0.072	0.092	0.22	0.286	0.419	0.029	0.316	0.117	0.071	0	0.211	0.159	0.076	0.232	0.306	0.168	0.195	0.065	0.13	0.181	0.66
TCGA.AR.A251.01A.12R.A169.07	0	0.051	0.391	0.049	0.038	0.151	0.241	0.194	0.552	0.176	0.307	0.12	0.018	0.04	0.153	0.133	0.121	0.199	0.225	0.34	0.208	0.038	0.148	0.151	0.695
TCGA.AR.A252.01A.11R.A169.07	0	0.034	0.492	0.12	0.105	0.073	0.245	0.327	0.439	0.04	0.464	0.146	0	0	0.266	0.141	0.091	0.125	0.199	0.403	0.103	0.113	0.178	0.291	0.698
TCGA.AR.A254.01A.21R.A169.07	0	0.026	0.465	0.12	0.044	0.108	0.227	0.311	0.447	0.115	0.359	0.13	0.016	0.047	0.143	0.19	0.085	0.241	0.33	0.286	0.207	0.066	0.115	0.17	0.74
TCGA.AR.A255.01A.11R.A169.07	0	0.035	0.441	0.065	0.079	0.102	0.215	0.291	0.456	0.14	0.36	0.119	0.024	0.065	0.124	0.139	0.092	0.204	0.27	0.295	0.175	0.083	0.166	0.192	0.698
TCGA.AR.A256.01A.11R.A169.07	0	0.04	0.375	0.003	0.066	0.108	0.213	0.171	0.595	0.123	0.174	0.029	0.01	0.022	0.141	0.232	0.104	0.268	0.302	0.145	0.229	0.057	0.116	0.179	0.718
TCGA.AR.A2LE.01A.11R.A180.07	0	0.067	0.39	0.026	0.023	0.075	0.114	0.233	0.395	0.139	0.356	0.104	0.062	0.001	0.269	0.135	0.063	0.184	0.168	0.222	0.182	0.121	0.141	0.249	0.613
TCGA.AR.A2LH.01A.31R.A18M.07	0	0.044	0.492	0.062	0.034	0.046	0.165	0.244	0.438	0.109	0.515	0.139	0	0.063	0.193	0.099	0.149	0.112	0.207	0.351	0.148	0.133	0.197	0.269	0.698
TCGA.AR.A2LJ.01A.12R.A19W.07	0	0.056	0.469	0.081	0.023	0.024	0.044	0.274	0.506	0.112	0.51	0.075	0.018	0.035	0.209	0.204	0.084	0.226	0.349	0.377	0.145	0.104	0.18	0.262	0.832
TCGA.AR.A2LK.01A.11R.A180.07	0	0.092	0.338	0.08	0.072	0.085	0.168	0.191	0.453	0.163	0.223	0.048	0.033	0	0.145	0.171	0.111	0.258	0.335	0.207	0.217	0.055	0.101	0.191	0.725
TCGA.AR.A2LL.01A.11R.A180.07	0	0.091	0.338	0.053	0.062	0.069	0.157	0.172	0.502	0.114	0.328	0.084	0.03	0.016	0.121	0.232	0.104	0.272	0.351	0.207	0.206	0.077	0.136	0.194	0.775
TCGA.AR.A2LM.01A.11R.A180.07	0	0.05	0.416	0.001	0.025	0.094	0.132	0.195	0.512	0.164	0.435	0.117	0.014	0.093	0.174	0.095	0.063	0.172	0.19	0.29	0.191	0.097	0.174	0.221	0.636
TCGA.AR.A2LN.01A.21R.A18M.07	0	0.03	0.406	0.038	0.033	0.049	0.131	0.168	0.418	0.154	0.484	0.118	0.017	0.114	0.194	0.064	0.112	0.181	0.171	0.269	0.209	0.158	0.193	0.201	0.638
TCGA.AR.A2LO.01A.31R.A18M.07	0	0.052	0.474	0.074	0.059	0.054	0.198	0.269	0.455	0.071	0.511	0.146	0	0.053	0.168	0.091	0.128	0.136	0.166	0.35	0.144	0.097	0.193	0.264	0.671
TCGA.AR.A2LQ.01A.22R.A18M.07	0	0.042	0.397	0.057	0.055	0.057	0.076	0.176	0.483	0.162	0.364	0.081	0	0.16	0.235	0.126	0.083	0.205	0.211	0.275	0.186	0.075	0.17	0.172	0.65
TCGA.AR.A2LR.01A.12R.A18M.07	0	0.047	0.408	0.026	0.056	0.06	0.08	0.21	0.561	0.07	0.343	0.066	0	0.091	0.257	0.148	0.061	0.269	0.287	0.272	0.232	0.067	0.133	0.163	0.712
TCGA.AR.A5QM.01A.11R.A27Q.07	0	0.097	0.454	0.067	0.068	0.021	0.076	0.221	0.465	0.136	0.459	0.08	0.026	0.1	0.122	0.162	0.082	0.212	0.273	0.329	0.164	0.116	0.168	0.231	0.738
TCGA.AR.A5QN.01A.12R.A28M.07	0	0.064	0.395	0.016	0.035	0.056	0.059	0.22	0.426	0.165	0.436	0.151	0.009	0.106	0.263	0.085	0.075	0.164	0.178	0.22	0.184	0.091	0.171	0.215	0.588
TCGA.AR.A5QP.01A.11R.A28M.07	0	0.055	0.419	0.08	0.032	0.076	0.056	0.236	0.509	0.131	0.461	0.1	0.038	0.076	0.187	0.115	0.093	0.163	0.182	0.31	0.175	0.079	0.174	0.216	0.651
TCGA.AR.A5QQ.01A.11R.A28M.07	0	0	0.533	0.126	0.036	0.074	0.19	0.344	0.451	0.036	0.472	0.1	0.014	0.079	0.186	0.257	0.11	0.189	0.261	0.397	0.121	0.118	0.144	0.279	0.801
TCGA.B6.A0I1.01A.11R.A21T.07	0	0.025	0.228	0.069	0	0.052	0.021	0.197	0.332	0.198	0.154	0	0.019	0.081	0.177	0.106	0.151	0.233	0.169	0.163	0.279	0.042	0.108	0.157	0.623
TCGA.B6.A0I2.01A.11R.A034.07	0	0	0.559	0.172	0.006	0.026	0.153	0.393	0.54	0.087	0.493	0.079	0.032	0.054	0.117	0.1	0.119	0.218	0.205	0.418	0.125	0.103	0.125	0.326	0.745
TCGA.B6.A0I5.01A.11R.A034.07	0	0.05	0.379	0.087	0.001	0.049	0.026	0.19	0.522	0.14	0.401	0.087	0.002	0.112	0.172	0.131	0.088	0.18	0.21	0.28	0.194	0.166	0.152	0.227	0.666
TCGA.B6.A0I6.01A.11R.A034.07	0	0.089	0.354	0.026	0.083	0.054	0.151	0.148	0.481	0.124	0.251	0	0.019	0.076	0.188	0.173	0.112	0.272	0.255	0.167	0.221	0.027	0.127	0.129	0.664
TCGA.B6.A0I8.01A.11R.A034.07	0	0.102	0.354	0.039	0.067	0	0	0.094	0.282	0.256	0.051	0.014	0	0.054	0.153	0.145	0.134	0.27	0.232	0.161	0.298	0.092	0.052	0.162	0.662
TCGA.B6.A0I9.01A.11R.A034.07	0	0.079	0.385	0.069	0.009	0.123	0.182	0.25	0.425	0.13	0.306	0.113	0.015	0	0.162	0.185	0.12	0.24	0.219	0.25	0.242	0.079	0.1	0.203	0.71
TCGA.B6.A0IA.01A.11R.A034.07	0	0.076	0.244	0.028	0	0.01	0	0	0.289	0.217	0.061	0.052	0	0.008	0.202	0.159	0.039	0.275	0.202	0.092	0.292	0.07	0.102	0.185	0.613
TCGA.B6.A0IB.01A.11R.A034.07	0	0.088	0.332	0.022	0	0.019	0	0.133	0.361	0.183	0.155	0.047	0	0.138	0.189	0.063	0.126	0.178	0.117	0.135	0.26	0.133	0.071	0.259	0.552
TCGA.B6.A0IC.01A.11R.A034.07	0.027	0.013	0.048	0	0	0.059	0	0.096	0.346	0.197	0.094	0.044	0	0.02	0.016	0.174	0.093	0.246	0.262	0.183	0.299	0.042	0.133	0.044	0.653
TCGA.B6.A0IE.01A.11R.A034.07	0	0.119	0.407	0.014	0.053	0.069	0.069	0.197	0.542	0.074	0.255	0.077	0.033	0.107	0.179	0.063	0.164	0.197	0.137	0.327	0.215	0.076	0.115	0.194	0.644
TCGA.B6.A0IG.01A.11R.A034.07	0	0.101	0.368	0.028	0.008	0.1	0.175	0.2	0.45	0.195	0.344	0.103	0.023	0.019	0.153	0.115	0.094	0.198	0.144	0.183	0.23	0.097	0.108	0.202	0.58
TCGA.B6.A0IH.01A.11R.A115.07	0	0.021	0.467	0.043	0.045	0.046	0.115	0.194	0.469	0.181	0.447	0.132	0	0.088	0.186	0.08	0.08	0.173	0.095	0.363	0.189	0.158	0.19	0.266	0.654
TCGA.B6.A0IJ.01A.11R.A034.07	0	0	0.47	0.16	0.037	0.095	0.188	0.352	0.54	0.062	0.43	0.091	0.033	0.071	0.159	0.188	0.151	0.216	0.246	0.319	0.162	0.054	0.101	0.264	0.75
TCGA.B6.A0IK.01A.12R.A056.07	0	0.066	0.403	0.045	0.053	0.072	0.131	0.262	0.423	0.081	0.399	0.144	0.063	0.01	0.188	0.136	0.116	0.168	0.174	0.208	0.195	0.109	0.14	0.262	0.637
TCGA.B6.A0IM.01A.11R.A034.07	0	0.113	0.345	0	0.026	0.069	0.176	0.107	0.514	0.166	0.185	0.047	0.02	0.049	0.18	0.165	0.072	0.289	0.24	0.253	0.223	0.063	0.11	0.192	0.704
TCGA.B6.A0IN.01A.11R.A034.07	0	0.037	0.462	0.074	0.035	0.019	0.098	0.226	0.489	0.099	0.483	0.136	0	0.065	0.227	0.198	0.163	0.193	0.251	0.34	0.122	0.101	0.145	0.257	0.761
TCGA.B6.A0IO.01A.11R.A034.07	0	0.076	0.393	0.048	0	0.08	0.134	0.236	0.545	0.158	0.365	0.064	0.059	0	0.16	0.103	0.039	0.234	0.143	0.277	0.197	0.131	0.168	0.228	0.633
TCGA.B6.A0IP.01A.11R.A034.07	0	0.059	0.418	0.027	0.026	0.103	0.127	0.184	0.529	0.158	0.385	0.121	0.024	0.01	0.162	0.05	0.189	0.144	0.128	0.299	0.183	0.134	0.148	0.227	0.623
TCGA.B6.A0IQ.01A.11R.A034.07	0	0.01	0.436	0.079	0.033	0.103	0.172	0.327	0.5	0.072	0.39	0.077	0.072	0	0.188	0.139	0.128	0.228	0.101	0.28	0.151	0.122	0.137	0.301	0.668
TCGA.B6.A0RE.01A.11R.A056.07	0	0.002	0.35	0.064	0.02	0.109	0.143	0.185	0.588	0.121	0.184	0	0.046	0.093	0.168	0.21	0.104	0.252	0.251	0.237	0.231	0.026	0.038	0.195	0.692
TCGA.B6.A0RG.01A.11R.A056.07	0	0.09	0.203	0.005	0	0.039	0.1	0.109	0.423	0.105	0.146	0.041	0.051	0.122	0.289	0.172	0.09	0.26	0.172	0.205	0.252	0.085	0.06	0.164	0.626
TCGA.B6.A0RH.01A.21R.A115.07	0	0.097	0.421	0.064	0.045	0.052	0.132	0.216	0.481	0.15	0.161	0	0.039	0.105	0.223	0.139	0.109	0.165	0.264	0.29	0.194	0.112	0.092	0.14	0.635
TCGA.B6.A0RI.01A.11R.A056.07	0	0.098	0.36	0.056	0.083	0.069	0.107	0.117	0.399	0.173	0.138	0.033	0	0.069	0.12	0.164	0.076	0.271	0.339	0.156	0.249	0.054	0.079	0.127	0.666
TCGA.B6.A0RL.01A.11R.A084.07	0	0.087	0.039	0.023	0	0.067	0.085	0.037	0.263	0.221	0.122	0	0	0	0.116	0.184	0.161	0.214	0.223	0.111	0.317	0.053	0.036	0.109	0.618
TCGA.B6.A0RM.01A.11R.A084.07	0	0.082	0.33	0	0.013	0.08	0.132	0.156	0.531	0.186	0.281	0.075	0.01	0.122	0.251	0.12	0.062	0.175	0.157	0.248	0.221	0.086	0.144	0.203	0.606
TCGA.B6.A0RN.01A.12R.A084.07	0	0.069	0.289	0.021	0	0.097	0.092	0.138	0.512	0.182	0.316	0.11	0.037	0.037	0.15	0.088	0.105	0.171	0.178	0.241	0.244	0.072	0.126	0.215	0.623
TCGA.B6.A0RO.01A.22R.A084.07	0	0.095	0.338	0.089	0	0.04	0.002	0.163	0.507	0.168	0.197	0.026	0.012	0.024	0.166	0.099	0.065	0.22	0.212	0.158	0.276	0.067	0.026	0.259	0.599
TCGA.B6.A0RP.01A.21R.A084.07	0	0.051	0.436	0.046	0.015	0.069	0.13	0.205	0.494	0.138	0.379	0.102	0.047	0.041	0.177	0.102	0.061	0.178	0.259	0.365	0.184	0.109	0.157	0.224	0.697
TCGA.B6.A0RQ.01A.11R.A115.07	0	0.081	0.339	0.008	0	0.086	0.066	0.1	0.534	0.178	0.095	0	0	0.118	0.227	0.103	0.059	0.176	0.131	0.273	0.247	0.125	0.135	0.18	0.595
TCGA.B6.A0RS.01A.11R.A084.07	0	0.032	0.462	0.11	0.026	0.08	0.133	0.29	0.553	0.104	0.442	0.116	0.03	0.043	0.152	0.169	0.093	0.205	0.299	0.324	0.143	0.088	0.124	0.208	0.714
TCGA.B6.A0RT.01A.21R.A084.07	0	0.043	0.516	0.159	0.098	0.059	0.258	0.347	0.409	0	0.508	0.132	0	0	0.116	0.074	0.194	0.084	0.159	0.384	0.08	0.143	0.213	0.333	0.693
TCGA.B6.A0RU.01A.11R.A084.07	0	0.107	0.372	0	0.024	0.049	0.095	0.222	0.576	0.112	0.358	0.091	0.021	0.084	0.216	0.132	0.083	0.175	0.14	0.242	0.203	0.065	0.152	0.196	0.603
TCGA.B6.A0RV.01A.11R.A084.07	0	0.081	0.403	0.028	0.049	0.06	0.153	0.225	0.479	0.123	0.467	0.162	0.015	0	0.255	0.08	0.097	0.12	0.136	0.329	0.184	0.089	0.164	0.259	0.623
TCGA.B6.A0WS.01A.11R.A115.07	0	0.08	0.476	0.1	0.082	0.094	0.219	0.288	0.373	0.078	0.48	0.159	0.004	0.002	0.167	0.124	0.1	0.152	0.174	0.305	0.134	0.092	0.179	0.267	0.654
TCGA.B6.A0WT.01A.11R.A109.07	0	0.108	0.295	0.012	0.074	0.123	0.247	0.167	0.493	0.149	0.152	0.079	0.045	0.036	0.26	0.115	0.103	0.223	0.216	0.224	0.214	0.014	0.097	0.152	0.613
TCGA.B6.A0WV.01A.11R.A109.07	0	0.132	0.247	0	0	0.066	0.035	0.126	0.473	0.136	0.084	0.07	0	0	0.265	0.103	0.072	0.218	0.138	0.18	0.275	0.047	0.077	0.193	0.572
TCGA.B6.A0WW.01A.11R.A109.07	0	0.033	0.381	0.098	0.023	0.109	0.146	0.235	0.342	0.224	0.217	0.023	0.043	0	0.241	0.141	0.071	0.213	0.261	0.244	0.223	0.083	0.06	0.175	0.632
TCGA.B6.A0WX.01A.11R.A109.07	0	0.049	0.394	0.027	0.041	0.052	0.177	0.199	0.536	0.076	0.497	0.151	0.012	0.09	0.154	0.102	0.14	0.132	0.146	0.31	0.152	0.067	0.222	0.279	0.675
TCGA.B6.A0WY.01A.11R.A109.07	0	0.062	0.378	0.061	0.002	0.092	0.126	0.225	0.522	0.112	0.358	0.082	0.026	0.054	0.267	0.117	0.078	0.155	0.204	0.249	0.168	0.115	0.167	0.222	0.619
TCGA.B6.A0WZ.01A.11R.A109.07	0	0.106	0.371	0.064	0.011	0.081	0.08	0.103	0.44	0.165	0.102	0.015	0.011	0.066	0.256	0.077	0.056	0.218	0.178	0.246	0.26	0.098	0.092	0.141	0.577
TCGA.B6.A0X0.01A.21R.A115.07	0	0.041	0.368	0.013	0.009	0.041	0.03	0.186	0.505	0.142	0.296	0.097	0	0.098	0.153	0.083	0.063	0.173	0.092	0.235	0.242	0.156	0.117	0.249	0.571
TCGA.B6.A0X1.01A.11R.A109.07	0	0	0.528	0.166	0	0.099	0.26	0.421	0.459	0.15	0.236	0	0.033	0	0.114	0.114	0.118	0.219	0.26	0.379	0.216	0.088	0.077	0.188	0.716
TCGA.B6.A0X4.01A.11R.A109.07	0	0.007	0.043	0	0	0.135	0.183	0.038	0.204	0.172	0.159	0	0.051	0.019	0	0.063	0.091	0.202	0.146	0.291	0.274	0.067	0.153	0.052	0.58
TCGA.B6.A0X5.01A.21R.A109.07	0	0.154	0.276	0.074	0.025	0	0	0.119	0.287	0.132	0.132	0.053	0.038	0.018	0.152	0.115	0.112	0.218	0.24	0.108	0.24	0.082	0.069	0.195	0.591
TCGA.B6.A0X7.01A.11R.A10J.07	0	0.094	0.37	0.026	0.004	0.088	0.093	0.153	0.456	0.183	0.213	0.032	0.04	0.118	0.163	0.112	0.087	0.212	0.158	0.27	0.239	0.144	0.158	0.167	0.639
TCGA.B6.A1KC.01B.11R.A157.07	0	0.129	0.279	0.032	0.05	0.08	0.213	0.124	0.411	0.138	0.093	0	0.043	0	0.246	0.17	0.112	0.218	0.248	0.107	0.231	0.039	0.092	0.201	0.629
TCGA.B6.A1KF.01A.11R.A13Q.07	0	0.073	0.125	0.019	0.078	0.025	0	0	0.096	0.199	0	0.04	0	0.124	0.079	0.144	0.155	0.251	0.137	0.252	0.333	0	0.077	0.057	0.641
TCGA.B6.A1KI.01A.11R.A14M.07	0	0.099	0.32	0	0	0.019	0	0.095	0.347	0.211	0.108	0.042	0	0.26	0.239	0.037	0.066	0.225	0.096	0.213	0.263	0.111	0.115	0.163	0.536
TCGA.B6.A1KN.01A.11R.A13Q.07	0	0.089	0.387	0.008	0.025	0.101	0.248	0.192	0.412	0.195	0.319	0.14	0.016	0.008	0.211	0.135	0.092	0.181	0.214	0.18	0.187	0.062	0.16	0.182	0.607
TCGA.B6.A2IU.01A.32R.A18M.07	0	0.083	0.298	0	0	0.064	0.064	0.157	0.432	0.177	0.306	0.064	0.004	0.072	0.265	0.073	0.061	0.174	0.163	0.145	0.25	0.07	0.135	0.197	0.545
TCGA.B6.A3ZX.01A.11R.A239.07	0	0.049	0.436	0.102	0.105	0.118	0.25	0.314	0.504	0.006	0.514	0.142	0	0	0.173	0.068	0.265	0.086	0.031	0.371	0.079	0.062	0.237	0.369	0.687
TCGA.B6.A400.01A.11R.A239.07	0	0.057	0.398	0.064	0.056	0.133	0.245	0.232	0.567	0.038	0.38	0.064	0	0.009	0.162	0.36	0.075	0.259	0.254	0.27	0.19	0.038	0.188	0.183	0.81
TCGA.B6.A401.01A.11R.A239.07	0	0.044	0.466	0.041	0.027	0.029	0.099	0.219	0.401	0.145	0.476	0.112	0.003	0.164	0.17	0.084	0.096	0.189	0.212	0.29	0.141	0.165	0.202	0.237	0.661
TCGA.B6.A402.01A.11R.A239.07	0	0.05	0.359	0.04	0.01	0.059	0.039	0.158	0.475	0.164	0.182	0	0.042	0.085	0.148	0.124	0.104	0.267	0.24	0.186	0.285	0.047	0.169	0.121	0.681
TCGA.B6.A408.01A.12R.A24H.07	0	0.083	0.464	0.04	0.065	0.071	0.223	0.271	0.467	0.127	0.434	0.079	0.025	0	0.181	0.111	0.074	0.179	0.272	0.327	0.162	0.071	0.193	0.27	0.724
TCGA.B6.A409.01A.11R.A24H.07	0	0.038	0.431	0.025	0.046	0.042	0.059	0.203	0.518	0.121	0.38	0.052	0.055	0.094	0.128	0.148	0.127	0.193	0.226	0.353	0.238	0.059	0.157	0.237	0.765
TCGA.B6.A40B.01A.11R.A239.07	0	0.113	0.329	0.075	0.056	0.051	0.021	0.107	0.5	0.216	0.303	0	0.004	0.073	0.189	0.152	0.084	0.231	0.254	0.112	0.219	0.06	0.114	0.206	0.625
TCGA.B6.A40C.01A.11R.A239.07	0	0.094	0.433	0.045	0.04	0.066	0.178	0.215	0.357	0.128	0.365	0.064	0.051	0.083	0.145	0.085	0.087	0.204	0.289	0.189	0.217	0.089	0.145	0.222	0.655
TCGA.BH.A0AU.01A.11R.A12P.07	0	0.018	0.438	0.044	0.077	0.1	0.206	0.225	0.507	0.092	0.369	0.173	0.007	0	0.154	0.133	0.085	0.205	0.207	0.308	0.208	0.086	0.164	0.237	0.705
